# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
14.76           	U               	(2.84053903e-04 -2.81186797e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84053903e-04 -2.81186797e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.76           	p               	-3.72074466e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76401482e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.77           	U               	(2.84054047e-04 -2.81190075e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84054047e-04 -2.81190075e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.77           	p               	-3.72074470e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76401731e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.78           	U               	(2.84054930e-04 -2.81192164e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84054930e-04 -2.81192164e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.78           	p               	-3.72074602e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76401663e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.79           	U               	(2.84053464e-04 -2.81197220e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84053464e-04 -2.81197220e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.79           	p               	-3.72074348e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402058e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.8            	U               	(2.84054929e-04 -2.81198890e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84054929e-04 -2.81198890e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.8            	p               	-3.72074848e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76401704e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.81           	U               	(2.84056816e-04 -2.81200426e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84056816e-04 -2.81200426e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.81           	p               	-3.72074623e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76401799e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.82           	U               	(2.84058917e-04 -2.81201102e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84058917e-04 -2.81201102e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.82           	p               	-3.72074717e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402016e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.83           	U               	(2.84062063e-04 -2.81201393e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84062063e-04 -2.81201393e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.83           	p               	-3.72074786e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76401786e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.84           	U               	(2.84063783e-04 -2.81203004e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84063783e-04 -2.81203004e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.84           	p               	-3.72074774e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76401857e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.85           	U               	(2.84065562e-04 -2.81204567e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84065562e-04 -2.81204567e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.85           	p               	-3.72074839e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402309e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.86           	U               	(2.84064979e-04 -2.81207695e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84064979e-04 -2.81207695e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.86           	p               	-3.72074996e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402000e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.87           	U               	(2.84067874e-04 -2.81208037e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84067874e-04 -2.81208037e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.87           	p               	-3.72074972e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402026e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.88           	U               	(2.84069715e-04 -2.81209164e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84069715e-04 -2.81209164e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.88           	p               	-3.72074959e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402268e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.89           	U               	(2.84071775e-04 -2.81210332e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84071775e-04 -2.81210332e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.89           	p               	-3.72074925e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402149e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.9            	U               	(2.84072238e-04 -2.81212786e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84072238e-04 -2.81212786e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.9            	p               	-3.72074989e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402404e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.91           	U               	(2.84073720e-04 -2.81214572e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84073720e-04 -2.81214572e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.91           	p               	-3.72074946e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402276e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.92           	U               	(2.84072498e-04 -2.81218861e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84072498e-04 -2.81218861e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.92           	p               	-3.72075069e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402709e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.93           	U               	(2.84072769e-04 -2.81221311e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84072769e-04 -2.81221311e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.93           	p               	-3.72075232e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402150e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.94           	U               	(2.84075523e-04 -2.81221054e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84075523e-04 -2.81221054e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.94           	p               	-3.72075346e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402429e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.95           	U               	(2.84078615e-04 -2.81220640e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84078615e-04 -2.81220640e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.95           	p               	-3.72074959e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402587e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.96           	U               	(2.84081370e-04 -2.81220798e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84081370e-04 -2.81220798e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.96           	p               	-3.72075411e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402472e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.97           	U               	(2.84084348e-04 -2.81221561e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84084348e-04 -2.81221561e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.97           	p               	-3.72075315e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402436e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.98           	U               	(2.84086094e-04 -2.81222405e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84086094e-04 -2.81222405e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.98           	p               	-3.72075244e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402851e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
14.99           	U               	(2.84085870e-04 -2.81226328e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84085870e-04 -2.81226328e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
14.99           	p               	-3.72075554e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402487e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15              	U               	(2.84088300e-04 -2.81225806e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84088300e-04 -2.81225806e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15              	p               	-3.72075604e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402607e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.01           	U               	(2.84092832e-04 -2.81224575e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84092832e-04 -2.81224575e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.01           	p               	-3.72075114e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402927e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.02           	U               	(2.84092370e-04 -2.81227193e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84092370e-04 -2.81227193e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.02           	p               	-3.72075678e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402689e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.03           	U               	(2.84094390e-04 -2.81228381e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84094390e-04 -2.81228381e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.03           	p               	-3.72075551e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402661e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.04           	U               	(2.84096840e-04 -2.81229163e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84096840e-04 -2.81229163e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.04           	p               	-3.72075432e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403053e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.05           	U               	(2.84096353e-04 -2.81232597e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84096353e-04 -2.81232597e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.05           	p               	-3.72075780e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402826e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.06           	U               	(2.84096636e-04 -2.81234471e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84096636e-04 -2.81234471e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.06           	p               	-3.72075737e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402955e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.07           	U               	(2.84099332e-04 -2.81234890e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84099332e-04 -2.81234890e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.07           	p               	-3.72075461e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76402929e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.08           	U               	(2.84097892e-04 -2.81238642e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84097892e-04 -2.81238642e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.08           	p               	-3.72075713e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403319e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.09           	U               	(2.84099832e-04 -2.81239791e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84099832e-04 -2.81239791e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.09           	p               	-3.72075499e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403199e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.1            	U               	(2.84100361e-04 -2.81241545e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84100361e-04 -2.81241545e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.1            	p               	-3.72075770e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403143e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.11           	U               	(2.84101395e-04 -2.81243320e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84101395e-04 -2.81243320e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.11           	p               	-3.72075566e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403121e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.12           	U               	(2.84101753e-04 -2.81246409e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84101753e-04 -2.81246409e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.12           	p               	-3.72075864e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403423e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.13           	U               	(2.84099179e-04 -2.81251217e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84099179e-04 -2.81251217e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.13           	p               	-3.72075762e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403413e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.14           	U               	(2.84097925e-04 -2.81254937e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84097925e-04 -2.81254937e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.14           	p               	-3.72075930e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403384e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.15           	U               	(2.84099178e-04 -2.81256220e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84099178e-04 -2.81256220e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.15           	p               	-3.72075617e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403489e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.16           	U               	(2.84099453e-04 -2.81258920e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84099453e-04 -2.81258920e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.16           	p               	-3.72075881e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403535e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.17           	U               	(2.84100902e-04 -2.81259940e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84100902e-04 -2.81259940e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.17           	p               	-3.72075705e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403580e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.18           	U               	(2.84101022e-04 -2.81262568e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84101022e-04 -2.81262568e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.18           	p               	-3.72075933e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403847e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.19           	U               	(2.84102118e-04 -2.81263664e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84102118e-04 -2.81263664e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.19           	p               	-3.72076089e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403289e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.2            	U               	(2.84107320e-04 -2.81261305e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84107320e-04 -2.81261305e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.2            	p               	-3.72076161e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403514e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.21           	U               	(2.84110139e-04 -2.81260543e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84110139e-04 -2.81260543e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.21           	p               	-3.72075800e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403752e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.22           	U               	(2.84113613e-04 -2.81259900e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84113613e-04 -2.81259900e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.22           	p               	-3.72076268e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403582e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.23           	U               	(2.84116015e-04 -2.81260099e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84116015e-04 -2.81260099e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.23           	p               	-3.72076219e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403606e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.24           	U               	(2.84118874e-04 -2.81260176e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84118874e-04 -2.81260176e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.24           	p               	-3.72076105e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403623e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.25           	U               	(2.84119178e-04 -2.81262291e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84119178e-04 -2.81262291e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.25           	p               	-3.72076188e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76404123e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.26           	U               	(2.84117910e-04 -2.81265856e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84117910e-04 -2.81265856e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.26           	p               	-3.72076361e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403688e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.27           	U               	(2.84120820e-04 -2.81265222e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84120820e-04 -2.81265222e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.27           	p               	-3.72076446e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403623e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.28           	U               	(2.84123823e-04 -2.81264640e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84123823e-04 -2.81264640e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.28           	p               	-3.72076171e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76404021e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.29           	U               	(2.84126617e-04 -2.81264100e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84126617e-04 -2.81264100e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.29           	p               	-3.72076832e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403348e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.3            	U               	(2.84132390e-04 -2.81261361e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84132390e-04 -2.81261361e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.3            	p               	-3.72076524e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403814e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.31           	U               	(2.84136382e-04 -2.81259384e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84136382e-04 -2.81259384e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.31           	p               	-3.72076471e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403876e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.32           	U               	(2.84137496e-04 -2.81260632e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84137496e-04 -2.81260632e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.32           	p               	-3.72076652e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403843e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.33           	U               	(2.84140286e-04 -2.81260286e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84140286e-04 -2.81260286e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.33           	p               	-3.72076631e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403913e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.34           	U               	(2.84141376e-04 -2.81261687e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84141376e-04 -2.81261687e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.34           	p               	-3.72076494e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403931e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.35           	U               	(2.84140761e-04 -2.81264583e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84140761e-04 -2.81264583e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.35           	p               	-3.72076747e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76404264e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.36           	U               	(2.84140908e-04 -2.81266688e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84140908e-04 -2.81266688e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.36           	p               	-3.72076730e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403870e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.37           	U               	(2.84142603e-04 -2.81267306e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84142603e-04 -2.81267306e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.37           	p               	-3.72076907e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76403875e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.38           	U               	(2.84145022e-04 -2.81267258e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84145022e-04 -2.81267258e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.38           	p               	-3.72076694e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76404083e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.39           	U               	(2.84146332e-04 -2.81268135e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84146332e-04 -2.81268135e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.39           	p               	-3.72076838e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76404117e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.4            	U               	(2.84147040e-04 -2.81269759e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84147040e-04 -2.81269759e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.4            	p               	-3.72076825e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76404202e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
15.41           	U               	(2.84148023e-04 -2.81270931e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84148023e-04 -2.81270931e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
15.41           	p               	-3.72076572e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76404221e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
