# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.048           	U               	(-2.10909782e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10909782e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.048           	p               	1.00000000e-01	(9.48500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(1.75000000e-02 5.00000000e-01 5.00000000e-01)
0.048           	T               	2.48583283e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95321513e-03	(5.65500000e-01 5.00000000e-01 5.00000000e-01)
0.049           	U               	(-6.40775495e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-6.40775495e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.049           	p               	1.00000000e-01	(9.49500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.45000000e-02 5.00000000e-01 5.00000000e-01)
0.049           	T               	2.48557392e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95308859e-03	(5.67500000e-01 5.00000000e-01 5.00000000e-01)
0.05            	U               	(-7.57155464e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-7.57155464e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.05            	p               	1.00000000e-01	(9.53500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.35000000e-02 5.00000000e-01 5.00000000e-01)
0.05            	T               	2.48535723e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95329612e-03	(5.67500000e-01 5.00000000e-01 5.00000000e-01)
0.051           	U               	(-7.57155464e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-7.57155464e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.051           	p               	1.00000000e-01	(9.52500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.95000000e-02 5.00000000e-01 5.00000000e-01)
0.051           	T               	2.48516850e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95294872e-03	(5.69500000e-01 5.00000000e-01 5.00000000e-01)
0.052           	U               	(-7.57155464e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-7.57155464e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.052           	p               	1.00000000e-01	(7.85500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.85000000e-02 5.00000000e-01 5.00000000e-01)
0.052           	T               	2.48503914e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95318950e-03	(5.71500000e-01 5.00000000e-01 5.00000000e-01)
0.053           	U               	(-8.66024468e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-8.66024468e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.053           	p               	1.00000000e-01	(7.84500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(1.85000000e-02 5.00000000e-01 5.00000000e-01)
0.053           	T               	2.48487482e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95323739e-03	(5.73500000e-01 5.00000000e-01 5.00000000e-01)
0.054           	U               	(-8.79804138e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-8.79804138e-22 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.054           	p               	1.00000000e-01	(9.68500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.55000000e-02 5.00000000e-01 5.00000000e-01)
0.054           	T               	2.48462950e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95310224e-03	(5.73500000e-01 5.00000000e-01 5.00000000e-01)
0.055           	U               	(-1.00878212e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.00878212e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.055           	p               	1.00000000e-01	(9.68500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.95000000e-02 5.00000000e-01 5.00000000e-01)
0.055           	T               	2.48442921e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95311381e-03	(5.76500000e-01 5.00000000e-01 5.00000000e-01)
0.056           	U               	(-1.01998340e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.01998340e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.056           	p               	1.00000000e-01	(9.41500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.55000000e-02 5.00000000e-01 5.00000000e-01)
0.056           	T               	2.48428101e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95336288e-03	(5.77500000e-01 5.00000000e-01 5.00000000e-01)
0.057           	U               	(-1.02762959e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.02762959e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.057           	p               	1.00000000e-01	(9.67500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.45000000e-02 5.00000000e-01 5.00000000e-01)
0.057           	T               	2.48417148e-03	(5.08500000e-01 5.00000000e-01 5.00000000e-01)	3.95314197e-03	(5.77500000e-01 5.00000000e-01 5.00000000e-01)
0.058           	U               	(-1.03374699e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.03374699e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.058           	p               	1.00000000e-01	(9.64500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.95000000e-02 5.00000000e-01 5.00000000e-01)
0.058           	T               	2.48400710e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95307201e-03	(5.78500000e-01 5.00000000e-01 5.00000000e-01)
0.059           	U               	(-1.16334980e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.16334980e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.059           	p               	1.00000000e-01	(9.63500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.35000000e-02 5.00000000e-01 5.00000000e-01)
0.059           	T               	2.48377196e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95268348e-03	(5.78500000e-01 5.00000000e-01 5.00000000e-01)
0.06            	U               	(-1.16335022e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.16335022e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.06            	p               	1.00000000e-01	(9.62500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.25000000e-02 5.00000000e-01 5.00000000e-01)
0.06            	T               	2.48354862e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95259501e-03	(5.81500000e-01 5.00000000e-01 5.00000000e-01)
0.061           	U               	(-1.16202825e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.16202825e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.061           	p               	1.00000000e-01	(7.76500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.95000000e-02 5.00000000e-01 5.00000000e-01)
0.061           	T               	2.48334534e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95254843e-03	(5.83500000e-01 5.00000000e-01 5.00000000e-01)
0.062           	U               	(-1.16202784e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.16202784e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.062           	p               	1.00000000e-01	(6.84500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.05000000e-02 5.00000000e-01 5.00000000e-01)
0.062           	T               	2.48312495e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95244423e-03	(5.83500000e-01 5.00000000e-01 5.00000000e-01)
0.063           	U               	(-1.16202784e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.16202784e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.063           	p               	1.00000000e-01	(7.74500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.15000000e-02 5.00000000e-01 5.00000000e-01)
0.063           	T               	2.48287747e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95233472e-03	(5.84500000e-01 5.00000000e-01 5.00000000e-01)
0.064           	U               	(-1.17223295e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.17223295e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.064           	p               	1.00000000e-01	(6.87500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.50000000e-03 5.00000000e-01 5.00000000e-01)
0.064           	T               	2.48266280e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95220679e-03	(5.86500000e-01 5.00000000e-01 5.00000000e-01)
0.065           	U               	(-1.17223378e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.17223378e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.065           	p               	1.00000000e-01	(7.74500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(4.05000000e-02 5.00000000e-01 5.00000000e-01)
0.065           	T               	2.48252000e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95221347e-03	(5.89500000e-01 5.00000000e-01 5.00000000e-01)
0.066           	U               	(-1.17223378e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.17223378e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.066           	p               	1.00000000e-01	(7.73500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(4.35000000e-02 5.00000000e-01 5.00000000e-01)
0.066           	T               	2.48237783e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95231481e-03	(5.91500000e-01 5.00000000e-01 5.00000000e-01)
0.067           	U               	(-1.17223378e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.17223378e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.067           	p               	1.00000000e-01	(8.55500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.85000000e-02 5.00000000e-01 5.00000000e-01)
0.067           	T               	2.48227874e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95233917e-03	(5.91500000e-01 5.00000000e-01 5.00000000e-01)
0.068           	U               	(-1.17223399e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.17223399e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.068           	p               	1.00000000e-01	(8.48500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(4.05000000e-02 5.00000000e-01 5.00000000e-01)
0.068           	T               	2.48217418e-03	(5.09500000e-01 5.00000000e-01 5.00000000e-01)	3.95226387e-03	(5.91500000e-01 5.00000000e-01 5.00000000e-01)
0.069           	U               	(-1.17223399e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.17223399e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.069           	p               	1.00000000e-01	(8.49500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.12500000e-01 5.00000000e-01 5.00000000e-01)
0.069           	T               	2.48203798e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95214853e-03	(5.91500000e-01 5.00000000e-01 5.00000000e-01)
0.07            	U               	(-1.15162280e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.15162280e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.07            	p               	1.00000000e-01	(8.48500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.65000000e-02 5.00000000e-01 5.00000000e-01)
0.07            	T               	2.48190858e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95202204e-03	(5.92500000e-01 5.00000000e-01 5.00000000e-01)
0.071           	U               	(-1.51608704e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.51608704e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.071           	p               	1.00000000e-01	(8.48500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.12500000e-01 5.00000000e-01 5.00000000e-01)
0.071           	T               	2.48174565e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95190191e-03	(5.92500000e-01 5.00000000e-01 5.00000000e-01)
0.072           	U               	(-1.70652257e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-1.70652257e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.072           	p               	1.00000000e-01	(9.83500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.13500000e-01 5.00000000e-01 5.00000000e-01)
0.072           	T               	2.48159490e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95169852e-03	(5.95500000e-01 5.00000000e-01 5.00000000e-01)
0.073           	U               	(-2.09955198e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.09955198e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.073           	p               	1.00000000e-01	(8.52500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.85000000e-02 5.00000000e-01 5.00000000e-01)
0.073           	T               	2.48146916e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95172942e-03	(5.97500000e-01 5.00000000e-01 5.00000000e-01)
0.074           	U               	(-2.09955198e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.09955198e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.074           	p               	1.00000000e-01	(6.95500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(4.25000000e-02 5.00000000e-01 5.00000000e-01)
0.074           	T               	2.48133354e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95179981e-03	(5.97500000e-01 5.00000000e-01 5.00000000e-01)
0.075           	U               	(-2.10133113e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10133113e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.075           	p               	1.00000000e-01	(6.97500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(4.05000000e-02 5.00000000e-01 5.00000000e-01)
0.075           	T               	2.48120331e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95185993e-03	(5.99500000e-01 5.00000000e-01 5.00000000e-01)
0.076           	U               	(-2.10133155e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10133155e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.076           	p               	1.00000000e-01	(6.97500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.45000000e-02 5.00000000e-01 5.00000000e-01)
0.076           	T               	2.48104558e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95192928e-03	(5.99500000e-01 5.00000000e-01 5.00000000e-01)
0.077           	U               	(-2.10133155e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10133155e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.077           	p               	1.00000000e-01	(9.79500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.10500000e-01 5.00000000e-01 5.00000000e-01)
0.077           	T               	2.48088858e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95194230e-03	(6.01500000e-01 5.00000000e-01 5.00000000e-01)
0.078           	U               	(-2.10133196e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10133196e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.078           	p               	1.00000000e-01	(8.83500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(4.45000000e-02 5.00000000e-01 5.00000000e-01)
0.078           	T               	2.48074447e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95195116e-03	(6.01500000e-01 5.00000000e-01 5.00000000e-01)
0.079           	U               	(-2.10133198e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10133198e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.079           	p               	1.00000000e-01	(6.99500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(5.05000000e-02 5.00000000e-01 5.00000000e-01)
0.079           	T               	2.48063044e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95194164e-03	(6.03500000e-01 5.00000000e-01 5.00000000e-01)
0.08            	U               	(-2.10133177e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10133177e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.08            	p               	1.00000000e-01	(9.17500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.15000000e-02 5.00000000e-01 5.00000000e-01)
0.08            	T               	2.48054670e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95189822e-03	(6.03500000e-01 5.00000000e-01 5.00000000e-01)
0.081           	U               	(-2.10133177e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10133177e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.081           	p               	1.00000000e-01	(7.06500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(4.55000000e-02 5.00000000e-01 5.00000000e-01)
0.081           	T               	2.48048569e-03	(5.10500000e-01 5.00000000e-01 5.00000000e-01)	3.95182103e-03	(6.05500000e-01 5.00000000e-01 5.00000000e-01)
0.082           	U               	(-2.10193207e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.10193207e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.082           	p               	1.00000000e-01	(9.17500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.85000000e-02 5.00000000e-01 5.00000000e-01)
0.082           	T               	2.48036952e-03	(5.12500000e-01 5.00000000e-01 5.00000000e-01)	3.95176056e-03	(6.05500000e-01 5.00000000e-01 5.00000000e-01)
0.083           	U               	(-2.11995243e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.11995243e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.083           	p               	1.00000000e-01	(9.15500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.75000000e-02 5.00000000e-01 5.00000000e-01)
0.083           	T               	2.48032790e-03	(5.12500000e-01 5.00000000e-01 5.00000000e-01)	3.95175541e-03	(6.08500000e-01 5.00000000e-01 5.00000000e-01)
0.084           	U               	(-2.11995243e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.11995243e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.084           	p               	1.00000000e-01	(9.17500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.75000000e-02 5.00000000e-01 5.00000000e-01)
0.084           	T               	2.48024000e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95182697e-03	(6.10500000e-01 5.00000000e-01 5.00000000e-01)
0.085           	U               	(-2.13694229e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.13694229e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.085           	p               	1.00000000e-01	(9.15500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.45000000e-02 5.00000000e-01 5.00000000e-01)
0.085           	T               	2.48017603e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95191418e-03	(6.10500000e-01 5.00000000e-01 5.00000000e-01)
0.086           	U               	(-2.18642556e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.18642556e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.086           	p               	1.00000000e-01	(9.14500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.95000000e-02 5.00000000e-01 5.00000000e-01)
0.086           	T               	2.48004242e-03	(5.14500000e-01 5.00000000e-01 5.00000000e-01)	3.95199213e-03	(6.10500000e-01 5.00000000e-01 5.00000000e-01)
0.087           	U               	(-2.18642473e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.18642473e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.087           	p               	1.00000000e-01	(9.90500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(2.85000000e-02 5.00000000e-01 5.00000000e-01)
0.087           	T               	2.48000253e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95202809e-03	(6.12500000e-01 5.00000000e-01 5.00000000e-01)
0.088           	U               	(-2.18642432e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.18642432e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.088           	p               	1.00000000e-01	(9.91500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.35000000e-02 5.00000000e-01 5.00000000e-01)
0.088           	T               	2.47973333e-03	(5.16500000e-01 5.00000000e-01 5.00000000e-01)	3.95201014e-03	(6.12500000e-01 5.00000000e-01 5.00000000e-01)
0.089           	U               	(-2.21480108e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.21480108e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.089           	p               	1.00000000e-01	(9.88500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.25000000e-02 5.00000000e-01 5.00000000e-01)
0.089           	T               	2.47986065e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95199245e-03	(6.14500000e-01 5.00000000e-01 5.00000000e-01)
0.09            	U               	(-2.21480087e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.21480087e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.09            	p               	1.00000000e-01	(9.94500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.75000000e-02 5.00000000e-01 5.00000000e-01)
0.09            	T               	2.47979662e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95199661e-03	(6.17500000e-01 5.00000000e-01 5.00000000e-01)
0.091           	U               	(-2.29292875e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.29292875e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.091           	p               	1.00000000e-01	(9.92500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.35000000e-02 5.00000000e-01 5.00000000e-01)
0.091           	T               	2.47973114e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95200344e-03	(6.17500000e-01 5.00000000e-01 5.00000000e-01)
0.092           	U               	(-2.30112844e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.30112844e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.092           	p               	1.00000000e-01	(9.93500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.25000000e-02 5.00000000e-01 5.00000000e-01)
0.092           	T               	2.47967358e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95201787e-03	(6.17500000e-01 5.00000000e-01 5.00000000e-01)
0.093           	U               	(-2.35763013e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.35763013e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.093           	p               	1.00000000e-01	(7.05500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.05000000e-02 5.00000000e-01 5.00000000e-01)
0.093           	T               	2.47962362e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95201847e-03	(6.19500000e-01 5.00000000e-01 5.00000000e-01)
0.094           	U               	(-2.43174550e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.43174550e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.094           	p               	1.00000000e-01	(7.08500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.45000000e-02 5.00000000e-01 5.00000000e-01)
0.094           	T               	2.47958263e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95201255e-03	(6.19500000e-01 5.00000000e-01 5.00000000e-01)
0.095           	U               	(-2.45764959e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.45764959e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
