0 	15.071523
0.0015 	14.737859
0.003 	14.404192
0.0045 	14.071073
0.006 	13.737962
0.0075 	13.627926
0.009 	13.517888
0.0105 	13.355016
0.012 	13.192146
0.0135 	13.071917
0.015 	12.951689
0.0165 	12.827636
0.018 	12.703584
0.0195 	12.590286
0.021 	12.476988
0.0225 	12.365976
0.024 	12.254965
0.0255 	12.148116
0.027 	12.041267
0.0285 	11.93661
0.03 	11.831954
0.0315 	11.729465
0.033 	11.626976
0.0345 	11.526012
0.036 	11.425049
0.0375 	11.325389
0.039 	11.225728
0.0405 	11.127079
0.042 	11.02843
0.0435 	10.930617
0.045 	10.832803
0.0465 	10.735664
0.048 	10.638524
0.0495 	10.541942
0.051 	10.44536
0.0525 	10.349237
0.054 	10.253114
0.0555 	10.157374
0.057 	10.061635
0.0585 	9.9662167
0.06 	9.8707988
0.0615 	9.7756538
0.063 	9.6805087
0.0645 	9.5855968
0.066 	9.4906849
0.0675 	9.3959734
0.069 	9.3012619
0.0705 	9.2067239
0.072 	9.112186
0.0735 	9.0177988
0.075 	8.9234116
0.0765 	8.8291561
0.078 	8.7349006
0.0795 	8.64076
0.081 	8.5466193
0.0825 	8.452579
0.084 	8.3585386
0.0855 	8.2645853
0.087 	8.170632
0.0885 	8.0767539
0.09 	7.9828758
0.0915 	7.8890616
0.093 	7.7952475
0.0945 	7.7014871
0.096 	7.6077267
0.0975 	7.5140101
0.099 	7.4202934
0.1005 	7.3266112
0.102 	7.2329289
0.1035 	7.1392718
0.105 	7.0456146
0.1065 	6.9519738
0.108 	6.858333
0.1095 	6.7646997
0.111 	6.6710663
0.1125 	6.5774321
0.114 	6.4837979
0.1155 	6.3901541
0.117 	6.2965102
0.1185 	6.2028488
0.12 	6.1091873
0.1215 	6.0154997
0.123 	5.9218121
0.1245 	5.8280905
0.126 	5.7343689
0.1275 	5.6406048
0.129 	5.5468408
0.1305 	5.4530267
0.132 	5.3592126
0.1335 	5.26534
0.135 	5.1714674
0.1365 	5.0775289
0.138 	4.9835904
0.1395 	4.8895775
0.141 	4.7955645
0.1425 	4.7014699
0.144 	4.6073753
0.1455 	4.5131906
0.147 	4.4190058
0.1485 	4.3247236
0.15 	4.2304414
0.1515 	4.1360533
0.153 	4.0416652
0.1545 	3.9471639
0.156 	3.8526627
0.1575 	3.7580397
0.159 	3.6634166
0.1605 	3.5686647
0.162 	3.4739128
0.1635 	3.3790232
0.165 	3.2841335
0.1665 	3.1890991
0.168 	3.0940647
0.1695 	2.9988765
0.171 	2.9036883
0.1725 	2.8083392
0.174 	2.7129901
0.1755 	2.6174711
0.177 	2.521952
0.1785 	2.4262558
0.18 	2.3305595
0.1815 	2.2346769
0.183 	2.1387943
0.1845 	2.0427178
0.186 	1.9466413
0.1875 	1.8503622
0.189 	1.7540831
0.1905 	1.6575929
0.192 	1.5611026
0.1935 	1.4643938
0.195 	1.3676849
0.1965 	1.2707467
0.198 	1.1738086
0.1995 	1.0766368
0.201 	0.97946489
0.2025 	0.88204377
0.204 	0.78462264
0.2055 	0.68695583
0.207 	0.58928902
0.2085 	0.49134761
0.21 	0.3934062
0.2115 	0.29521783
0.213 	0.19702946
0.2145 	0.098514732
0.216 	0
