0.01213762 	0 	0 	0
0.03645062 	0 	0 	0
0.051952344 	0 	0 	0
0.064159874 	0 	0 	0
0.085276187 	0 	0 	0
0.10840964 	0 	0 	0
0.12066863 	0 	0 	0
0.13430909 	0 	0 	0
0.15888685 	0 	0 	0
0.18243674 	0 	0 	0
0.19475076 	0 	0 	0
0.2081411 	0 	0 	0
0.23281017 	0 	0 	0
0.25650656 	0 	0 	0
0.27864234 	0 	0 	0
0.29480202 	0 	0 	0
0.30542848 	0 	0 	0
0.32112659 	0 	0 	0
0.34182758 	0 	0 	0
0.35469103 	0 	0 	0
0.36470856 	0 	0 	0
0.38185975 	0 	0 	0
0.39769108 	0 	0 	0
0.40712128 	0 	0 	0
0.41952245 	0 	0 	0
0.43474331 	0 	0 	0
0.44433438 	0 	0 	0
0.45410025 	0 	0 	0
0.46598083 	0 	0 	0
0.47689119 	0 	0 	0
0.48884081 	0 	0 	0
0.50109762 	0 	0 	0
0.51310534 	0 	0 	0
0.52696108 	0 	0 	0
0.53901815 	0 	0 	0
0.55479259 	0 	0 	0
0.56689196 	0 	0 	0
0.57988427 	0 	0 	0
0.59713213 	0 	0 	0
0.60929975 	0 	0 	0
0.62942482 	0 	0 	0
0.65665662 	0 	0 	0
0.6753555 	0 	0 	0
0.68961306 	0 	0 	0
0.71369528 	0 	0 	0
0.73806731 	0 	0 	0
0.75254156 	0 	0 	0
0.77160291 	0 	0 	0
0.79752387 	0 	0 	0
0.8122575 	0 	0 	0
0.83055103 	0 	0 	0
0.85447057 	0 	0 	0
0.86951827 	0 	0 	0
0.89075955 	0 	0 	0
0.90953341 	0 	0 	0
0.92496642 	0 	0 	0
0.94760806 	0 	0 	0
0.96326735 	0 	0 	0
0.98408717 	0 	0 	0
