# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
3.10000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86448975e+01	(1.45036143e-03 1.43951156e-04 1.50000000e-03)
3.10000000e-02	U              	(-7.95046655e-05 4.90529826e-05 1.50647098e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40086301e-03 7.12175956e-02 1.33800940e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.15000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86429902e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
3.15000000e-02	U              	(-7.95047846e-05 4.90536423e-05 1.50647122e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40086324e-03 7.12176284e-02 1.33800964e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.20000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86412584e+01	(1.43951156e-04 1.45036143e-03 1.50000000e-03)
3.20000000e-02	U              	(-7.95049315e-05 4.90543408e-05 1.50647151e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40086884e-03 7.12176580e-02 1.33800985e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.25000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86396849e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
3.25000000e-02	U              	(-7.95059680e-05 -4.90548625e-05 1.50647178e-01)	(-1.43951156e-04 1.45036143e-03 7.50000000e-03)	(7.40087031e-03 7.12176813e-02 1.33801000e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.30000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86382558e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
3.30000000e-02	U              	(-7.95046291e-05 4.90554166e-05 1.50647202e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087286e-03 7.12177020e-02 1.33801014e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.35000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86369585e+01	(1.45036143e-03 1.43951156e-04 1.50000000e-03)
3.35000000e-02	U              	(-7.95040614e-05 -4.90558124e-05 1.50647225e-01)	(-1.43951156e-04 1.45036143e-03 7.50000000e-03)	(7.40087426e-03 7.12177226e-02 1.33801026e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.40000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86357794e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
3.40000000e-02	U              	(-7.95037600e-05 4.90562099e-05 1.50647246e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087581e-03 7.12177367e-02 1.33801037e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.45000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86347096e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
3.45000000e-02	U              	(-7.95039540e-05 4.90565687e-05 1.50647270e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087742e-03 7.12177501e-02 1.33801046e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.50000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86337387e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
3.50000000e-02	U              	(-7.95039762e-05 4.90567330e-05 1.50647296e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087831e-03 7.12177621e-02 1.33801055e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.55000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86328559e+01	(1.45036143e-03 1.43951156e-04 1.50000000e-03)
3.55000000e-02	U              	(-7.95042139e-05 -4.90569382e-05 1.50647296e-01)	(-1.43951156e-04 1.45036143e-03 7.50000000e-03)	(7.40087853e-03 7.12177734e-02 1.33801059e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.60000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86320550e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
3.60000000e-02	U              	(-7.95043044e-05 4.90570945e-05 1.50647322e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087960e-03 7.12177830e-02 1.33801065e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.65000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86313271e+01	(1.43951156e-04 -1.45036143e-03 1.50000000e-03)
3.65000000e-02	U              	(-7.95053517e-05 4.90574873e-05 1.50647330e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087909e-03 7.12177916e-02 1.33801069e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.70000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86306666e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
3.70000000e-02	U              	(-7.95032804e-05 4.90573309e-05 1.50647341e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088028e-03 7.12177983e-02 1.33801072e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.75000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86300670e+01	(1.45036143e-03 1.43951156e-04 1.50000000e-03)
3.75000000e-02	U              	(-7.95035322e-05 4.90574752e-05 1.50647355e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087983e-03 7.12178038e-02 1.33801076e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.80000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86295226e+01	(1.45036143e-03 1.43951156e-04 1.50000000e-03)
3.80000000e-02	U              	(-7.95041286e-05 4.90576349e-05 1.50647361e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088145e-03 7.12178094e-02 1.33801080e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.85000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86290279e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
3.85000000e-02	U              	(-7.95035213e-05 4.90576436e-05 1.50647372e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087935e-03 7.12178143e-02 1.33801083e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.90000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86285796e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
3.90000000e-02	U              	(-7.95035252e-05 4.90576167e-05 1.50647367e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088113e-03 7.12178207e-02 1.33801085e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
3.95000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86281730e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
3.95000000e-02	U              	(-7.95030427e-05 4.90577222e-05 1.50647378e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087881e-03 7.12178233e-02 1.33801088e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.00000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86278028e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
4.00000000e-02	U              	(-7.95033367e-05 4.90577098e-05 1.50647383e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40087975e-03 7.12178252e-02 1.33801089e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.05000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86274682e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
4.05000000e-02	U              	(-7.95035698e-05 4.90577941e-05 1.50647384e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088227e-03 7.12178293e-02 1.33801090e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.10000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86271656e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
4.10000000e-02	U              	(-7.95040613e-05 4.90579652e-05 1.50647393e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088355e-03 7.12178310e-02 1.33801092e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.15000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86268881e+01	(1.43951156e-04 -1.45036143e-03 1.50000000e-03)
4.15000000e-02	U              	(-7.95037307e-05 4.90579646e-05 1.50647387e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088312e-03 7.12178317e-02 1.33801093e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.20000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86266397e+01	(1.45036143e-03 1.43951156e-04 1.50000000e-03)
4.20000000e-02	U              	(-7.95033909e-05 4.90579826e-05 1.50647398e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088132e-03 7.12178340e-02 1.33801095e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.25000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86264120e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
4.25000000e-02	U              	(-7.95043794e-05 4.90581255e-05 1.50647408e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088040e-03 7.12178366e-02 1.33801095e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.30000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86262054e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
4.30000000e-02	U              	(-7.95038134e-05 4.90582385e-05 1.50647399e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088358e-03 7.12178387e-02 1.33801096e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.35000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86260180e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
4.35000000e-02	U              	(-7.95029857e-05 4.90580865e-05 1.50647392e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088356e-03 7.12178385e-02 1.33801096e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.40000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86258492e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
4.40000000e-02	U              	(-7.95036638e-05 4.90582754e-05 1.50647402e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088488e-03 7.12178380e-02 1.33801097e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.45000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86256944e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
4.45000000e-02	U              	(-7.95046181e-05 4.90582936e-05 1.50647401e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088420e-03 7.12178389e-02 1.33801098e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.50000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86255558e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
4.50000000e-02	U              	(-7.95030549e-05 4.90581998e-05 1.50647394e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088376e-03 7.12178398e-02 1.33801096e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.55000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86254288e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
4.55000000e-02	U              	(-7.95031460e-05 4.90583288e-05 1.50647399e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088067e-03 7.12178407e-02 1.33801098e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.60000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86253145e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
4.60000000e-02	U              	(-7.95033633e-05 4.90582225e-05 1.50647407e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088315e-03 7.12178432e-02 1.33801097e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.65000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86252099e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
4.65000000e-02	U              	(-7.95044433e-05 4.90584204e-05 1.50647392e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088382e-03 7.12178421e-02 1.33801095e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.70000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86251164e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
4.70000000e-02	U              	(-7.95037914e-05 4.90585447e-05 1.50647397e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088331e-03 7.12178424e-02 1.33801096e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.75000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86248981e+01	(1.43951156e-04 1.45036143e-03 1.50000000e-03)
4.75000000e-02	U              	(-7.95027433e-05 4.90581901e-05 1.50647387e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088217e-03 7.12178446e-02 1.33801094e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.80000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86250057e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
4.80000000e-02	U              	(-7.95042206e-05 4.90586498e-05 1.50647397e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088206e-03 7.12178427e-02 1.33801095e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.85000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86248830e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
4.85000000e-02	U              	(-7.95035705e-05 -4.90582952e-05 1.50647389e-01)	(-1.43951156e-04 1.45036143e-03 7.50000000e-03)	(7.40088489e-03 7.12178448e-02 1.33801093e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.90000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86247358e+01	(1.43951156e-04 1.45036143e-03 1.50000000e-03)
4.90000000e-02	U              	(-7.95032799e-05 4.90585652e-05 1.50647404e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088456e-03 7.12178445e-02 1.33801092e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
4.95000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86247961e+01	(1.43951156e-04 1.45036143e-03 1.50000000e-03)
4.95000000e-02	U              	(-7.95022607e-05 4.90584788e-05 1.50647380e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088512e-03 7.12178484e-02 1.33801089e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.00000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86247900e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
5.00000000e-02	U              	(-7.95035912e-05 4.90585626e-05 1.50647391e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088587e-03 7.12178486e-02 1.33801087e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.05000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86246224e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.05000000e-02	U              	(-7.95037479e-05 4.90588438e-05 1.50647386e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088606e-03 7.12178466e-02 1.33801085e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.10000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86246235e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.10000000e-02	U              	(-7.95028113e-05 4.90585564e-05 1.50647383e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088477e-03 7.12178486e-02 1.33801082e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.15000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86246226e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
5.15000000e-02	U              	(-7.95031332e-05 4.90588440e-05 1.50647374e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088841e-03 7.12178467e-02 1.33801080e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.20000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86243769e+01	(-1.43951156e-04 1.45036143e-03 1.50000000e-03)
5.20000000e-02	U              	(-7.95041236e-05 4.90589453e-05 1.50647368e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088808e-03 7.12178486e-02 1.33801077e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.25000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86245777e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
5.25000000e-02	U              	(-7.95025879e-05 4.90587789e-05 1.50647366e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088632e-03 7.12178474e-02 1.33801073e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.30000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86245723e+01	(-1.45036143e-03 -1.43951156e-04 1.50000000e-03)
5.30000000e-02	U              	(-7.95036897e-05 4.90591592e-05 1.50647374e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088539e-03 7.12178468e-02 1.33801072e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.35000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86243604e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
5.35000000e-02	U              	(-7.95038411e-05 4.90590477e-05 1.50647347e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088465e-03 7.12178461e-02 1.33801069e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.40000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86244369e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
5.40000000e-02	U              	(-7.95026914e-05 4.90590847e-05 1.50647358e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088484e-03 7.12178472e-02 1.33801065e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.45000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86244429e+01	(1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.45000000e-02	U              	(-7.95034104e-05 4.90593154e-05 1.50647347e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088552e-03 7.12178485e-02 1.33801060e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.50000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86244383e+01	(1.43951156e-04 1.45036143e-03 1.50000000e-03)
5.50000000e-02	U              	(-7.95041904e-05 4.90593512e-05 1.50647341e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088314e-03 7.12178486e-02 1.33801056e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.55000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242238e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
5.55000000e-02	U              	(-7.95031471e-05 4.90590566e-05 1.50647349e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088658e-03 7.12178477e-02 1.33801051e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.60000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86244169e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.60000000e-02	U              	(-7.95031171e-05 4.90594689e-05 1.50647326e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088627e-03 7.12178497e-02 1.33801046e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.65000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86243941e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
5.65000000e-02	U              	(-7.95032734e-05 4.90593606e-05 1.50647322e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088658e-03 7.12178492e-02 1.33801041e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.70000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86241457e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
5.70000000e-02	U              	(-7.95030013e-05 4.90597822e-05 1.50647313e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088515e-03 7.12178476e-02 1.33801035e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.75000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86243657e+01	(1.43951156e-04 1.45036143e-03 1.50000000e-03)
5.75000000e-02	U              	(-7.95033042e-05 4.90598473e-05 1.50647307e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088429e-03 7.12178485e-02 1.33801029e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.80000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86243655e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.80000000e-02	U              	(-7.95027643e-05 4.90598406e-05 1.50647296e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088563e-03 7.12178478e-02 1.33801023e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.85000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242476e+01	(1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.85000000e-02	U              	(-7.95029269e-05 -4.90601204e-05 1.50647301e-01)	(-1.43951156e-04 1.45036143e-03 7.50000000e-03)	(7.40088300e-03 7.12178486e-02 1.33801017e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.90000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242708e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.90000000e-02	U              	(-7.95026609e-05 4.90599538e-05 1.50647290e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088633e-03 7.12178493e-02 1.33801011e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
5.95000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86244252e+01	(1.43951156e-04 -1.45036143e-03 1.50000000e-03)
5.95000000e-02	U              	(-7.95039362e-05 4.90603196e-05 1.50647270e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088619e-03 7.12178488e-02 1.33801003e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
6.00000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242590e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
6.00000000e-02	U              	(-7.95037876e-05 4.90599969e-05 1.50647282e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088493e-03 7.12178481e-02 1.33800998e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
6.05000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242643e+01	(-1.43951156e-04 -1.45036143e-03 1.50000000e-03)
6.05000000e-02	U              	(-7.95037162e-05 -4.90601356e-05 1.50647282e-01)	(-1.43951156e-04 1.45036143e-03 7.50000000e-03)	(7.40088507e-03 7.12178479e-02 1.33800991e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
6.10000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242807e+01	(1.45036143e-03 -1.43951156e-04 1.50000000e-03)
6.10000000e-02	U              	(-7.95030080e-05 4.90601431e-05 1.50647251e-01)	(-1.43951156e-04 -1.45036143e-03 7.50000000e-03)	(7.40088425e-03 7.12178489e-02 1.33800982e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
6.15000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242838e+01	(1.43951156e-04 -1.45036143e-03 1.50000000e-03)
6.15000000e-02	U              	(-7.95028012e-05 -4.90604421e-05 1.50647245e-01)	(-1.43951156e-04 1.45036143e-03 7.50000000e-03)	(7.40088596e-03 7.12178475e-02 1.33800974e+00)	(-1.04101859e-04 -1.11232386e-03 1.50000000e-03)
6.20000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86242652e+01	(-1.45036143e-03 1.43951156e-04 1.50000000e-03)
