# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
40.65          	-1.27578016e-02	1.39776686e+00	5.88928594e-01	2.81706495e-01	3.07222099e-01
40.7           	-1.26559529e-02	1.40093433e+00	6.03460352e-01	2.89074223e-01	3.14386129e-01
40.75          	-1.25411999e-02	1.40426304e+00	6.18444521e-01	2.96681061e-01	3.21763460e-01
40.8           	-1.24138472e-02	1.40754720e+00	6.32938633e-01	3.04055469e-01	3.28883164e-01
40.85          	-1.22742076e-02	1.41088005e+00	6.45801021e-01	3.10626303e-01	3.35174718e-01
40.9           	-1.21222290e-02	1.41438020e+00	6.57783559e-01	3.16769550e-01	3.41014008e-01
40.95          	-1.19576672e-02	1.41796059e+00	6.70526807e-01	3.23305736e-01	3.47221071e-01
41             	-1.17807504e-02	1.42164800e+00	6.81752381e-01	3.29095440e-01	3.52656941e-01
41.05          	-1.15916519e-02	1.42415385e+00	6.91776137e-01	3.34296416e-01	3.57479720e-01
41.1           	-1.13905381e-02	1.42791940e+00	7.02116274e-01	3.39667599e-01	3.62448675e-01
41.15          	-1.11777817e-02	1.43117444e+00	7.11851746e-01	3.44748091e-01	3.67103655e-01
41.2           	-1.09536767e-02	1.43454101e+00	7.19512323e-01	3.48802485e-01	3.70709838e-01
41.25          	-1.07182504e-02	1.43756912e+00	7.26949312e-01	3.52756405e-01	3.74192906e-01
41.3           	-1.04716197e-02	1.44080386e+00	7.34151224e-01	3.56603992e-01	3.77547232e-01
41.35          	-1.02140697e-02	1.44356234e+00	7.40483601e-01	3.60027731e-01	3.80455870e-01
41.4           	-9.94589014e-03	1.44653537e+00	7.45605279e-01	3.62856749e-01	3.82748529e-01
41.45          	-9.66728315e-03	1.44887536e+00	7.50557547e-01	3.65611490e-01	3.84946057e-01
41.5           	-9.37888746e-03	1.45175563e+00	7.55155891e-01	3.68199058e-01	3.86956833e-01
41.55          	-9.08119486e-03	1.45419465e+00	7.58441569e-01	3.70139590e-01	3.88301979e-01
41.6           	-8.77454591e-03	1.45621668e+00	7.60074760e-01	3.71262834e-01	3.88811926e-01
41.65          	-8.45897703e-03	1.45855519e+00	7.62160257e-01	3.72621151e-01	3.89539105e-01
41.7           	-8.13491448e-03	1.46029636e+00	7.63226974e-01	3.73478572e-01	3.89748401e-01
41.75          	-7.80274571e-03	1.46198419e+00	7.63630511e-01	3.74012510e-01	3.89618001e-01
41.8           	-7.46277292e-03	1.46426718e+00	7.63473267e-01	3.74273861e-01	3.89199407e-01
41.85          	-7.11545927e-03	1.46593717e+00	7.62291337e-01	3.74030209e-01	3.88261128e-01
41.9           	-6.76125972e-03	1.46666889e+00	7.60120964e-01	3.73299222e-01	3.86821742e-01
41.95          	-6.40069120e-03	1.46795602e+00	7.58028114e-01	3.72613366e-01	3.85414748e-01
42             	-6.03447916e-03	1.46896958e+00	7.54838413e-01	3.71384727e-01	3.83453686e-01
42.05          	-5.66300603e-03	1.46978194e+00	7.50686806e-01	3.69680397e-01	3.81006409e-01
42.1           	-5.28656398e-03	1.47059016e+00	7.46465416e-01	3.67946144e-01	3.78519272e-01
42.15          	-4.90562852e-03	1.47084136e+00	7.40987220e-01	3.65587982e-01	3.75399239e-01
42.2           	-4.52052914e-03	1.47128767e+00	7.34863322e-01	3.62911132e-01	3.71952190e-01
42.25          	-4.13169370e-03	1.47091024e+00	7.28432560e-01	3.60084586e-01	3.68347974e-01
42.3           	-3.73960862e-03	1.47073211e+00	7.20971825e-01	3.56746304e-01	3.64225521e-01
42.35          	-3.34457689e-03	1.47076016e+00	7.13804360e-01	3.53557603e-01	3.60246757e-01
42.4           	-2.94723944e-03	1.46989370e+00	7.05018889e-01	3.49562205e-01	3.55456684e-01
42.45          	-2.54797145e-03	1.46929857e+00	6.95784000e-01	3.45344029e-01	3.50439971e-01
42.5           	-2.14729650e-03	1.46825456e+00	6.85819739e-01	3.40762573e-01	3.45057166e-01
42.55          	-1.74579601e-03	1.46711582e+00	6.75812324e-01	3.36160366e-01	3.39651958e-01
42.6           	-1.34392124e-03	1.46587612e+00	6.64928347e-01	3.31120252e-01	3.33808095e-01
42.65          	-9.41923683e-04	1.46457140e+00	6.54064508e-01	3.26090330e-01	3.27974178e-01
42.7           	-5.40285832e-04	1.46319946e+00	6.40831355e-01	3.19875392e-01	3.20955963e-01
42.75          	-1.39179782e-04	1.46122057e+00	6.29010392e-01	3.14366016e-01	3.14644376e-01
42.8           	2.60849481e-04	1.45925315e+00	6.15518799e-01	3.08020249e-01	3.07498550e-01
42.85          	6.59509624e-04	1.45717429e+00	6.01570892e-01	3.01444956e-01	3.00125936e-01
42.9           	1.05660750e-03	1.45544732e+00	5.88018757e-01	2.95065986e-01	2.92952771e-01
42.95          	1.45168220e-03	1.45303431e+00	5.73391619e-01	2.88147492e-01	2.85244128e-01
43             	1.84435242e-03	1.45058487e+00	5.57581205e-01	2.80634955e-01	2.76946250e-01
43.05          	2.23430505e-03	1.44779839e+00	5.42084911e-01	2.73276761e-01	2.68808151e-01
43.1           	2.62120539e-03	1.44536357e+00	5.25720127e-01	2.65481269e-01	2.60238858e-01
43.15          	3.00489174e-03	1.44264026e+00	5.10061631e-01	2.58035707e-01	2.52025924e-01
43.2           	3.38484379e-03	1.44002199e+00	4.92387993e-01	2.49578840e-01	2.42809152e-01
43.25          	3.76080631e-03	1.43680157e+00	4.74470627e-01	2.40996120e-01	2.33474507e-01
43.3           	4.13263099e-03	1.43376058e+00	4.57088697e-01	2.32676980e-01	2.24411718e-01
43.35          	4.49986291e-03	1.43070315e+00	4.38541367e-01	2.23770546e-01	2.14770821e-01
43.4           	4.86234129e-03	1.42747053e+00	4.19601640e-01	2.14663161e-01	2.04938479e-01
43.45          	5.21989432e-03	1.42467966e+00	4.00532851e-01	2.05486320e-01	1.95046531e-01
43.5           	5.57220557e-03	1.42111407e+00	3.80822104e-01	1.95983257e-01	1.84838846e-01
43.55          	5.91906535e-03	1.41803277e+00	3.60658930e-01	1.86248530e-01	1.74410400e-01
43.6           	6.26023413e-03	1.41506627e+00	3.40201507e-01	1.76360988e-01	1.63840520e-01
43.65          	6.59554274e-03	1.41177990e+00	3.20097198e-01	1.66644142e-01	1.53453056e-01
43.7           	6.92470862e-03	1.40853331e+00	2.99273257e-01	1.56561337e-01	1.42711920e-01
43.75          	7.24744926e-03	1.40528443e+00	2.77758033e-01	1.46126466e-01	1.31631567e-01
43.8           	7.56365191e-03	1.40223346e+00	2.56138314e-01	1.35632809e-01	1.20505505e-01
43.85          	7.87318738e-03	1.39910693e+00	2.34179008e-01	1.24962691e-01	1.09216316e-01
43.9           	8.17595496e-03	1.39610590e+00	2.12270913e-01	1.14311411e-01	9.79595014e-02
43.95          	8.47168271e-03	1.39311590e+00	1.89745544e-01	1.03344455e-01	8.64010891e-02
44             	8.76022011e-03	1.39028701e+00	1.67778504e-01	9.26494722e-02	7.51290320e-02
44.05          	9.04106229e-03	1.38720379e+00	1.44059362e-01	8.10707431e-02	6.29886186e-02
44.1           	9.31428426e-03	1.38480026e+00	1.21719775e-01	7.01741715e-02	5.15456030e-02
44.15          	9.57967362e-03	1.38212601e+00	9.90289425e-02	5.90941449e-02	3.99347977e-02
44.2           	9.83696745e-03	1.37996635e+00	7.51301839e-02	4.74020594e-02	2.77281245e-02
44.25          	1.00860630e-02	1.37743844e+00	5.13716359e-02	3.57718810e-02	1.55997550e-02
44.3           	1.03269082e-02	1.37569790e+00	2.88293147e-02	2.47415655e-02	4.08774918e-03
44.35          	1.05588752e-02	1.37375270e+00	4.83787014e-03	1.29778103e-02	-8.13994017e-03
44.4           	1.07817616e-02	1.37188788e+00	-1.94507207e-02	1.05640130e-03	-2.05071220e-02
44.45          	1.09956029e-02	1.37059749e+00	-4.33194358e-02	-1.06641149e-02	-3.26553208e-02
44.5           	1.12001710e-02	1.36868856e+00	-6.72757820e-02	-2.24377200e-02	-4.48380620e-02
44.55          	1.13953538e-02	1.36728399e+00	-9.05964619e-02	-3.39028771e-02	-5.66935847e-02
44.6           	1.15807500e-02	1.36637214e+00	-1.13660289e-01	-4.52493945e-02	-6.84108945e-02
44.65          	1.17562252e-02	1.36581407e+00	-1.37210759e-01	-5.68491545e-02	-8.03616048e-02
44.7           	1.19214724e-02	1.36488064e+00	-1.61912495e-01	-6.90347752e-02	-9.28777201e-02
44.75          	1.20766307e-02	1.36515933e+00	-1.85206896e-01	-8.05268176e-02	-1.04680079e-01
44.8           	1.22213679e-02	1.36479274e+00	-2.08498970e-01	-9.20281173e-02	-1.16470853e-01
44.85          	1.23554202e-02	1.36462812e+00	-2.31604309e-01	-1.03446734e-01	-1.28157575e-01
44.9           	1.24784905e-02	1.36484525e+00	-2.54646009e-01	-1.14844514e-01	-1.39801495e-01
44.95          	1.25904045e-02	1.36532906e+00	-2.77018916e-01	-1.25919053e-01	-1.51099862e-01
45             	1.26908723e-02	1.36652333e+00	-2.99760635e-01	-1.37189445e-01	-1.62571190e-01
45.05          	1.27798248e-02	1.36738502e+00	-3.22791246e-01	-1.48615798e-01	-1.74175448e-01
45.1           	1.28573042e-02	1.36846076e+00	-3.44322130e-01	-1.59303761e-01	-1.85018369e-01
45.15          	1.29229664e-02	1.36981742e+00	-3.65833119e-01	-1.69993593e-01	-1.95839526e-01
45.2           	1.29764845e-02	1.37130550e+00	-3.87428992e-01	-1.80738011e-01	-2.06690980e-01
45.25          	1.30178021e-02	1.37302068e+00	-4.08123272e-01	-1.91043834e-01	-2.17079438e-01
45.3           	1.30469360e-02	1.37515958e+00	-4.28716519e-01	-2.01311324e-01	-2.27405196e-01
45.35          	1.30637142e-02	1.37731558e+00	-4.49217548e-01	-2.11545060e-01	-2.37672488e-01
45.4           	1.30681345e-02	1.37968604e+00	-4.67848232e-01	-2.20855982e-01	-2.46992251e-01
45.45          	1.30595466e-02	1.38198715e+00	-4.88222410e-01	-2.31051658e-01	-2.57170751e-01
45.5           	1.30381265e-02	1.38445804e+00	-5.06978067e-01	-2.40450907e-01	-2.66527160e-01
45.55          	1.30038767e-02	1.38705068e+00	-5.25013863e-01	-2.49503055e-01	-2.75510808e-01
45.6           	1.29567660e-02	1.39036026e+00	-5.43445159e-01	-2.58765814e-01	-2.84679346e-01
45.65          	1.28971619e-02	1.39341909e+00	-5.58933156e-01	-2.66569416e-01	-2.92363740e-01
45.7           	1.28243487e-02	1.39629130e+00	-5.76732726e-01	-2.75542014e-01	-3.01190712e-01
45.75          	1.27386401e-02	1.39941800e+00	-5.92396305e-01	-2.83459512e-01	-3.08936792e-01
45.8           	1.26399838e-02	1.40262985e+00	-6.07312228e-01	-2.91016130e-01	-3.16296098e-01
45.85          	1.25282857e-02	1.40577023e+00	-6.22479364e-01	-2.98711396e-01	-3.23767968e-01
45.9           	1.24039562e-02	1.40896469e+00	-6.36666730e-01	-3.05929409e-01	-3.30737321e-01
45.95          	1.22670730e-02	1.41250573e+00	-6.50426590e-01	-3.12946222e-01	-3.37480368e-01
46             	1.21178598e-02	1.41547035e+00	-6.62189597e-01	-3.18976939e-01	-3.43212658e-01
46.05          	1.19560459e-02	1.41919003e+00	-6.74217643e-01	-3.25152776e-01	-3.49064867e-01
46.1           	1.17816467e-02	1.42278543e+00	-6.86169805e-01	-3.31303256e-01	-3.54866549e-01
46.15          	1.15949528e-02	1.42520760e+00	-6.96577001e-01	-3.36693548e-01	-3.59883453e-01
46.2           	1.13962406e-02	1.42874279e+00	-7.06129021e-01	-3.41668270e-01	-3.64460751e-01
46.25          	1.11856866e-02	1.43212132e+00	-7.16212208e-01	-3.46920417e-01	-3.69291791e-01
46.3           	1.09636099e-02	1.43554604e+00	-7.24754259e-01	-3.51413520e-01	-3.73340739e-01
46.35          	1.07302258e-02	1.43850281e+00	-7.31926362e-01	-3.55232955e-01	-3.76693407e-01
46.4           	1.04855273e-02	1.44151871e+00	-7.39268756e-01	-3.59148851e-01	-3.80119905e-01
46.45          	1.02298258e-02	1.44436527e+00	-7.45594907e-01	-3.62567628e-01	-3.83027279e-01
46.5           	9.96334456e-03	1.44721934e+00	-7.51241598e-01	-3.65657455e-01	-3.85584144e-01
46.55          	9.68641671e-03	1.44955356e+00	-7.55768864e-01	-3.68198015e-01	-3.87570848e-01
46.6           	9.39957995e-03	1.45200892e+00	-7.59714675e-01	-3.70457757e-01	-3.89256917e-01
46.65          	9.10321472e-03	1.45453220e+00	-7.63771972e-01	-3.72782771e-01	-3.90989201e-01
46.7           	8.79784451e-03	1.45694251e+00	-7.65999899e-01	-3.74202105e-01	-3.91797794e-01
46.75          	8.48356856e-03	1.45901776e+00	-7.67867190e-01	-3.75450026e-01	-3.92417164e-01
46.8           	8.16069584e-03	1.46089751e+00	-7.68833291e-01	-3.76255950e-01	-3.92577341e-01
46.85          	7.82960464e-03	1.46234866e+00	-7.69279949e-01	-3.76810370e-01	-3.92469579e-01
46.9           	7.49066271e-03	1.46414402e+00	-7.69043731e-01	-3.77031203e-01	-3.92012528e-01
46.95          	7.14427482e-03	1.46593148e+00	-7.67992625e-01	-3.76852038e-01	-3.91140587e-01
47             	6.79089608e-03	1.46708604e+00	-7.65926755e-01	-3.76172481e-01	-3.89754274e-01
47.05          	6.43093280e-03	1.46828422e+00	-7.63835944e-01	-3.75487039e-01	-3.88348905e-01
47.1           	6.06526704e-03	1.46887454e+00	-7.60878457e-01	-3.74373962e-01	-3.86504496e-01
47.15          	5.69428497e-03	1.46983248e+00	-7.56949997e-01	-3.72780714e-01	-3.84169284e-01
47.2           	5.31834020e-03	1.47057346e+00	-7.52108031e-01	-3.70735675e-01	-3.81372356e-01
47.25          	4.93774735e-03	1.47087366e+00	-7.47218096e-01	-3.68671301e-01	-3.78546796e-01
47.3           	4.55295901e-03	1.47127826e+00	-7.41184499e-01	-3.66039290e-01	-3.75145208e-01
47.35          	4.16435541e-03	1.47100940e+00	-7.34751976e-01	-3.63211632e-01	-3.71540343e-01
47.4           	3.77242241e-03	1.47089979e+00	-7.27199060e-01	-3.59827108e-01	-3.67371952e-01
47.45          	3.37748839e-03	1.47055962e+00	-7.20030782e-01	-3.56637902e-01	-3.63392879e-01
47.5           	2.98014154e-03	1.46978744e+00	-7.11357684e-01	-3.52698700e-01	-3.58658984e-01
47.55          	2.58075511e-03	1.46932094e+00	-7.02509452e-01	-3.48673971e-01	-3.53835481e-01
47.6           	2.17988263e-03	1.46824343e+00	-6.92023000e-01	-3.43831617e-01	-3.48191383e-01
47.65          	1.77794029e-03	1.46719859e+00	-6.82400055e-01	-3.39422087e-01	-3.42977968e-01
47.7           	1.37560066e-03	1.46576863e+00	-6.71398349e-01	-3.34323574e-01	-3.37074775e-01
47.75          	9.73152116e-04	1.46434940e+00	-6.60377690e-01	-3.29215693e-01	-3.31161997e-01
47.8           	5.71001296e-04	1.46308810e+00	-6.47459896e-01	-3.23158947e-01	-3.24300949e-01
47.85          	1.69309123e-04	1.46132787e+00	-6.35665977e-01	-3.17663679e-01	-3.18002298e-01
47.9           	-2.31436413e-04	1.45921141e+00	-6.22336565e-01	-3.11399719e-01	-3.10936846e-01
47.95          	-6.30941765e-04	1.45716636e+00	-6.08674877e-01	-3.04968380e-01	-3.03706497e-01
48             	-1.02881288e-03	1.45500596e+00	-5.94036530e-01	-2.98047078e-01	-2.95989452e-01
48.05          	-1.42488590e-03	1.45322319e+00	-5.80331525e-01	-2.91590648e-01	-2.88740876e-01
48.1           	-1.81846031e-03	1.45061008e+00	-5.64279929e-01	-2.83958425e-01	-2.80321504e-01
48.15          	-2.20942634e-03	1.44783809e+00	-5.48954596e-01	-2.76686725e-01	-2.72267872e-01
48.2           	-2.59736169e-03	1.44537083e+00	-5.32201275e-01	-2.68697999e-01	-2.63503276e-01
48.25          	-2.98213131e-03	1.44253297e+00	-5.16647275e-01	-2.61305769e-01	-2.55341506e-01
48.3           	-3.36317828e-03	1.43985152e+00	-4.99140629e-01	-2.52933493e-01	-2.46207136e-01
48.35          	-3.74027965e-03	1.43685362e+00	-4.81473710e-01	-2.44477135e-01	-2.36996575e-01
48.4           	-4.11320964e-03	1.43386740e+00	-4.63676139e-01	-2.35951279e-01	-2.27724860e-01
48.45          	-4.48166865e-03	1.43072888e+00	-4.45079979e-01	-2.27021658e-01	-2.18058321e-01
48.5           	-4.84548942e-03	1.42770390e+00	-4.26515554e-01	-2.18103266e-01	-2.08412288e-01
48.55          	-5.20434170e-03	1.42459776e+00	-4.07122906e-01	-2.08765795e-01	-1.98357111e-01
48.6           	-5.55811313e-03	1.42149742e+00	-3.88237208e-01	-1.99676717e-01	-1.88560491e-01
48.65          	-5.90631665e-03	1.41800365e+00	-3.67219218e-01	-1.89515926e-01	-1.77703292e-01
48.7           	-6.24895521e-03	1.41521696e+00	-3.47013291e-01	-1.79755601e-01	-1.67257691e-01
48.75          	-6.58577406e-03	1.41197059e+00	-3.26910731e-01	-1.70041140e-01	-1.56869591e-01
48.8           	-6.91641473e-03	1.40868458e+00	-3.05791417e-01	-1.59812123e-01	-1.45979294e-01
48.85          	-7.24077114e-03	1.40557681e+00	-2.84665349e-01	-1.49573445e-01	-1.35091903e-01
48.9           	-7.55862791e-03	1.40240862e+00	-2.62990741e-01	-1.39053998e-01	-1.23936742e-01
48.95          	-7.86983823e-03	1.39925368e+00	-2.40733604e-01	-1.28236640e-01	-1.12496964e-01
49             	-8.17428978e-03	1.39627766e+00	-2.18744083e-01	-1.17546331e-01	-1.01197752e-01
49.05          	-8.47176108e-03	1.39329651e+00	-1.96534089e-01	-1.06738806e-01	-8.97952835e-02
49.1           	-8.76195809e-03	1.39056911e+00	-1.73877769e-01	-9.57008426e-02	-7.81769265e-02
49.15          	-9.04466431e-03	1.38792276e+00	-1.51040659e-01	-8.45649937e-02	-6.64756651e-02
49.2           	-9.31962456e-03	1.38531088e+00	-1.28161266e-01	-7.34002578e-02	-5.47610087e-02
49.25          	-9.58676820e-03	1.38258747e+00	-1.05179467e-01	-6.21765019e-02	-4.30029655e-02
49.3           	-9.84594176e-03	1.38018774e+00	-8.15374325e-02	-5.06146580e-02	-3.09227745e-02
49.35          	-1.00969683e-02	1.37786293e+00	-5.78259608e-02	-3.90099487e-02	-1.88160121e-02
49.4           	-1.03396662e-02	1.37594308e+00	-3.46935517e-02	-2.76864420e-02	-7.00710969e-03
49.45          	-1.05736317e-02	1.37412353e+00	-1.15522017e-02	-1.63497325e-02	4.79753087e-03
49.5           	-1.07984616e-02	1.37196513e+00	1.30386309e-02	-4.27914610e-03	1.73177770e-02
49.55          	-1.10143185e-02	1.37082528e+00	3.71998489e-02	7.58560599e-03	2.96142429e-02
49.6           	-1.12209724e-02	1.36914522e+00	6.12379735e-02	1.93980143e-02	4.18399591e-02
49.65          	-1.14182742e-02	1.36781171e+00	8.45178576e-02	3.08406546e-02	5.36772030e-02
49.7           	-1.16057960e-02	1.36684941e+00	1.08093955e-01	4.24411816e-02	6.56527737e-02
49.75          	-1.17835751e-02	1.36655109e+00	1.30612792e-01	5.35228209e-02	7.70899711e-02
49.8           	-1.19508542e-02	1.36560826e+00	1.56647018e-01	6.63726550e-02	9.02743635e-02
49.85          	-1.21082247e-02	1.36543275e+00	1.79600126e-01	7.76918381e-02	1.01908287e-01
49.9           	-1.22551578e-02	1.36526525e+00	2.02983050e-01	8.92363673e-02	1.13746683e-01
49.95          	-1.23914263e-02	1.36512251e+00	2.26086615e-01	1.00651881e-01	1.25434734e-01
50             	-1.25167626e-02	1.36527732e+00	2.49313102e-01	1.12139789e-01	1.37173314e-01
50.05          	-1.26310159e-02	1.36624618e+00	2.71695861e-01	1.23216915e-01	1.48478946e-01
50.1           	-1.27338795e-02	1.36707185e+00	2.94817381e-01	1.34674811e-01	1.60142570e-01
50.15          	-1.28253189e-02	1.36794527e+00	3.17855034e-01	1.46102198e-01	1.71752836e-01
50.2           	-1.29053340e-02	1.36912944e+00	3.39456984e-01	1.56823158e-01	1.82633826e-01
50.25          	-1.29735315e-02	1.37051277e+00	3.61157590e-01	1.67605263e-01	1.93552326e-01
50.3           	-1.30295931e-02	1.37200237e+00	3.82976074e-01	1.78458444e-01	2.04517630e-01
50.35          	-1.30735119e-02	1.37380480e+00	4.03921257e-01	1.88887117e-01	2.15034141e-01
50.4           	-1.31053235e-02	1.37597040e+00	4.24214547e-01	1.99001950e-01	2.25212597e-01
50.45          	-1.31246946e-02	1.37810936e+00	4.45039458e-01	2.09395035e-01	2.35644424e-01
50.5           	-1.31317068e-02	1.38049907e+00	4.63899083e-01	2.18817835e-01	2.45081249e-01
50.55          	-1.31257494e-02	1.38271464e+00	4.84147601e-01	2.28948051e-01	2.55199550e-01
50.6           	-1.31068612e-02	1.38539113e+00	5.03476308e-01	2.38631293e-01	2.64845015e-01
50.65          	-1.30751874e-02	1.38797169e+00	5.21676820e-01	2.47763222e-01	2.73913597e-01
50.7           	-1.30306796e-02	1.39144055e+00	5.39932900e-01	2.56935770e-01	2.82997130e-01
50.75          	-1.29735867e-02	1.39452977e+00	5.55755504e-01	2.64904165e-01	2.90851339e-01
50.8           	-1.29032411e-02	1.39738086e+00	5.73788352e-01	2.73990935e-01	2.99797417e-01
50.85          	-1.28199686e-02	1.40067775e+00	5.89550403e-01	2.81955233e-01	3.07595170e-01
50.9           	-1.27237376e-02	1.40373891e+00	6.04441855e-01	2.89497190e-01	3.14944665e-01
50.95          	-1.26144198e-02	1.40698825e+00	6.20090970e-01	2.97431065e-01	3.22659905e-01
51             	-1.24924192e-02	1.41043997e+00	6.34593900e-01	3.04804531e-01	3.29789369e-01
51.05          	-1.23578661e-02	1.41392684e+00	6.48057007e-01	3.11670638e-01	3.36386370e-01
51.1           	-1.22108698e-02	1.41687968e+00	6.60193292e-01	3.17885776e-01	3.42307516e-01
51.15          	-1.20511992e-02	1.42076147e+00	6.72535401e-01	3.24216501e-01	3.48318900e-01
51.2           	-1.18788909e-02	1.42418341e+00	6.84730213e-01	3.30486215e-01	3.54243997e-01
51.25          	-1.16942503e-02	1.42689377e+00	6.95044703e-01	3.35828101e-01	3.59216602e-01
51.3           	-1.14975435e-02	1.43060255e+00	7.04854805e-01	3.40929859e-01	3.63924946e-01
51.35          	-1.12888988e-02	1.43393480e+00	7.15416512e-01	3.46419357e-01	3.68997155e-01
51.4           	-1.10686970e-02	1.43744521e+00	7.23818438e-01	3.50840522e-01	3.72977916e-01
51.45          	-1.08371023e-02	1.44034085e+00	7.31003316e-01	3.54664555e-01	3.76338760e-01
51.5           	-1.05940511e-02	1.44347902e+00	7.38822197e-01	3.58817048e-01	3.80005150e-01
51.55          	-1.03399209e-02	1.44636485e+00	7.45211232e-01	3.62265695e-01	3.82945537e-01
51.6           	-1.00749026e-02	1.44930110e+00	7.51101607e-01	3.65475901e-01	3.85625706e-01
51.65          	-9.79937734e-03	1.45150285e+00	7.55525281e-01	3.67963263e-01	3.87562018e-01
51.7           	-9.51381294e-03	1.45429867e+00	7.60360230e-01	3.70666302e-01	3.89693928e-01
51.75          	-9.21872769e-03	1.45712038e+00	7.63782907e-01	3.72672726e-01	3.91110181e-01
51.8           	-8.91441580e-03	1.45934552e+00	7.66438439e-01	3.74304803e-01	3.92133635e-01
51.85          	-8.60112238e-03	1.46120831e+00	7.68526100e-01	3.75661927e-01	3.92864172e-01
51.9           	-8.27912945e-03	1.46334721e+00	7.69545288e-01	3.76493515e-01	3.93051773e-01
51.95          	-7.94878216e-03	1.46489685e+00	7.70147856e-01	3.77125146e-01	3.93022710e-01
52             	-7.61043450e-03	1.46705115e+00	7.70235326e-01	3.77507229e-01	3.92728098e-01
52.05          	-7.26455532e-03	1.46879035e+00	7.69210079e-01	3.77340484e-01	3.91869595e-01
52.1           	-6.91154279e-03	1.46969894e+00	7.67759145e-01	3.76968030e-01	3.90791115e-01
52.15          	-6.55202841e-03	1.47090899e+00	7.65110294e-01	3.76003119e-01	3.89107175e-01
52.2           	-6.18660046e-03	1.47188937e+00	7.62412553e-01	3.75019676e-01	3.87392877e-01
52.25          	-5.81572875e-03	1.47271073e+00	7.58834674e-01	3.73601608e-01	3.85233066e-01
52.3           	-5.43979564e-03	1.47350239e+00	7.53887899e-01	3.71504154e-01	3.82383745e-01
52.35          	-5.05905228e-03	1.47387592e+00	7.49310614e-01	3.69596255e-01	3.79714359e-01
52.4           	-4.67400292e-03	1.47446283e+00	7.43195795e-01	3.66923895e-01	3.76271900e-01
52.45          	-4.28501361e-03	1.47397410e+00	7.37166064e-01	3.64298018e-01	3.72868046e-01
52.5           	-3.89262488e-03	1.47393195e+00	7.29352859e-01	3.60783805e-01	3.68569055e-01
52.55          	-3.49706817e-03	1.47372308e+00	7.22613632e-01	3.57809748e-01	3.64803884e-01
52.6           	-3.09902809e-03	1.47317195e+00	7.13810669e-01	3.53806306e-01	3.60004363e-01
52.65          	-2.69884633e-03	1.47250235e+00	7.04957405e-01	3.49779856e-01	3.55177549e-01
52.7           	-2.29710645e-03	1.47148594e+00	6.94865523e-01	3.45135655e-01	3.49729868e-01
52.75          	-1.89431677e-03	1.47047074e+00	6.85227502e-01	3.40719434e-01	3.44508068e-01
52.8           	-1.49103007e-03	1.46899344e+00	6.74348665e-01	3.35683302e-01	3.38665362e-01
52.85          	-1.08750436e-03	1.46773071e+00	6.63415905e-01	3.30620448e-01	3.32795457e-01
52.9           	-6.84126467e-04	1.46645067e+00	6.50906440e-01	3.24769093e-01	3.26137346e-01
52.95          	-2.81167652e-04	1.46452994e+00	6.38620893e-01	3.19029279e-01	3.19591614e-01
53             	1.20885702e-04	1.46253863e+00	6.25375174e-01	3.12808473e-01	3.12566701e-01
53.05          	5.21733292e-04	1.46047038e+00	6.11804664e-01	3.06424065e-01	3.05380599e-01
53.1           	9.21003356e-04	1.45839625e+00	5.97401754e-01	2.99621880e-01	2.97779874e-01
53.15          	1.31854610e-03	1.45634263e+00	5.83825034e-01	2.93231063e-01	2.90593971e-01
53.2           	1.71379060e-03	1.45389839e+00	5.67856121e-01	2.85641851e-01	2.82214270e-01
53.25          	2.10647399e-03	1.45118235e+00	5.52136456e-01	2.78174702e-01	2.73961754e-01
53.3           	2.49626569e-03	1.44861255e+00	5.36055700e-01	2.70524116e-01	2.65531584e-01
53.35          	2.88289250e-03	1.44587693e+00	5.19645910e-01	2.62705847e-01	2.56940062e-01
53.4           	3.26607773e-03	1.44321667e+00	5.03169889e-01	2.54851022e-01	2.48318867e-01
53.45          	3.64529336e-03	1.44012385e+00	4.84916868e-01	2.46103727e-01	2.38813141e-01
53.5           	4.02044375e-03	1.43698919e+00	4.67085284e-01	2.37563086e-01	2.29522198e-01
53.55          	4.39117601e-03	1.43391055e+00	4.48649115e-01	2.28715733e-01	2.19933381e-01
53.6           	4.75730046e-03	1.43074470e+00	4.30212058e-01	2.19863329e-01	2.10348728e-01
53.65          	5.11853816e-03	1.42774031e+00	4.10904859e-01	2.10570968e-01	2.00333892e-01
53.7           	5.47471163e-03	1.42442354e+00	3.91706738e-01	2.01328080e-01	1.90378657e-01
53.75          	5.82545085e-03	1.42088608e+00	3.71087457e-01	1.91369179e-01	1.79718278e-01
53.8           	6.17067058e-03	1.41821924e+00	3.50942284e-01	1.81641812e-01	1.69300471e-01
53.85          	6.51003111e-03	1.41483329e+00	3.30050234e-01	1.71535148e-01	1.58515086e-01
53.9           	6.84340854e-03	1.41141518e+00	3.09328374e-01	1.61507596e-01	1.47820779e-01
