0 	18.594614
0.0015 	18.249668
0.003 	17.904717
0.0045 	17.552532
0.006 	17.200356
0.0075 	17.072857
0.009 	16.945355
0.0105 	16.762708
0.012 	16.580062
0.0135 	16.43963
0.015 	16.299197
0.0165 	16.154211
0.018 	16.009226
0.0195 	15.874219
0.021 	15.739213
0.0225 	15.606008
0.024 	15.472804
0.0255 	15.343193
0.027 	15.213583
0.0285 	15.085772
0.03 	14.957962
0.0315 	14.831921
0.033 	14.705881
0.0345 	14.581053
0.036 	14.456225
0.0375 	14.332409
0.039 	14.208594
0.0405 	14.085542
0.042 	13.962492
0.0435 	13.840052
0.045 	13.717613
0.0465 	13.59565
0.048 	13.473687
0.0495 	13.352101
0.051 	13.230515
0.0525 	13.109226
0.054 	12.987937
0.0555 	12.866882
0.057 	12.745827
0.0585 	12.624956
0.06 	12.504086
0.0615 	12.383361
0.063 	12.262637
0.0645 	12.142028
0.066 	12.021418
0.0675 	11.9009
0.069 	11.780382
0.0705 	11.659935
0.072 	11.539488
0.0735 	11.419099
0.075 	11.298709
0.0765 	11.178365
0.078 	11.05802
0.0795 	10.93771
0.081 	10.817401
0.0825 	10.69712
0.084 	10.576838
0.0855 	10.456579
0.087 	10.336321
0.0885 	10.216079
0.09 	10.095837
0.0915 	9.975609
0.093 	9.8553811
0.0945 	9.7351641
0.096 	9.6149472
0.0975 	9.4947388
0.099 	9.3745305
0.1005 	9.2543289
0.102 	9.1341273
0.1035 	9.0139311
0.105 	8.8937349
0.1065 	8.7735428
0.108 	8.6533509
0.1095 	8.5331621
0.111 	8.4129734
0.1125 	8.2927873
0.114 	8.1726012
0.1155 	8.052417
0.117 	7.9322328
0.1185 	7.8120501
0.12 	7.6918675
0.1215 	7.5716859
0.123 	7.4515043
0.1245 	7.3313235
0.126 	7.2111426
0.1275 	7.0909623
0.129 	6.9707819
0.1305 	6.8506018
0.132 	6.7304217
0.1335 	6.6102416
0.135 	6.4900615
0.1365 	6.3698813
0.138 	6.249701
0.1395 	6.1295204
0.141 	6.0093398
0.1425 	5.8891587
0.144 	5.7689777
0.1455 	5.6487961
0.147 	5.5286145
0.1485 	5.4084325
0.15 	5.2882505
0.1515 	5.1680679
0.153 	5.0478854
0.1545 	4.9277022
0.156 	4.8075189
0.1575 	4.6873348
0.159 	4.5671507
0.1605 	4.4469656
0.162 	4.3267805
0.1635 	4.2065946
0.165 	4.0864087
0.1665 	3.9662221
0.168 	3.8460354
0.1695 	3.7258479
0.171 	3.6056603
0.1725 	3.4854717
0.174 	3.365283
0.1755 	3.2450933
0.177 	3.1249036
0.1785 	3.004713
0.18 	2.8845224
0.1815 	2.764331
0.183 	2.6441397
0.1845 	2.5239476
0.186 	2.4037556
0.1875 	2.283563
0.189 	2.1633704
0.1905 	2.0431774
0.192 	1.9229844
0.1935 	1.8027914
0.195 	1.6825985
0.1965 	1.5624064
0.198 	1.4422143
0.1995 	1.3220237
0.201 	1.2018331
0.2025 	1.0816446
0.204 	0.96145614
0.2055 	0.84127013
0.207 	0.72108412
0.2085 	0.60090067
0.21 	0.48071722
0.2115 	0.36053685
0.213 	0.24035648
0.2145 	0.12017824
0.216 	0
