# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
9.00000000e-03	U              	(-7.37638759e-03 -7.09690525e-02 1.33665970e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.55724563e-02 3.63908825e-02 1.45366039e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
9.50000000e-03	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	2.00237589e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
9.50000000e-03	U              	(-7.37979896e-03 -7.09970193e-02 1.33730144e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.55872529e-02 3.64043158e-02 1.45529979e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.00000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.98812885e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.00000000e-02	U              	(-7.38273738e-03 -7.10211131e-02 1.33770481e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.56048115e-02 3.64198605e-02 1.45660430e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.05000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.97549627e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.05000000e-02	U              	(-7.38530891e-03 -7.10428920e-02 1.33793559e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.56257316e-02 3.64379330e-02 1.45763519e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.10000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.96426281e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.10000000e-02	U              	(-7.38757548e-03 -7.10631124e-02 1.33804732e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.56496188e-02 3.64581849e-02 1.45844631e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.15000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.95424819e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.15000000e-02	U              	(-7.38957420e-03 -7.10820570e-02 1.33808191e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.56755621e-02 3.64798790e-02 1.45908381e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.20000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.94529939e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.20000000e-02	U              	(-7.39132939e-03 -7.10997557e-02 1.33807085e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.57024642e-02 3.65021456e-02 1.45958622e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.25000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.93728751e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.25000000e-02	U              	(-7.39285982e-03 -7.11161276e-02 1.33803674e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.57292547e-02 3.65241469e-02 1.45998490e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.30000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.93010114e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.30000000e-02	U              	(-7.39418244e-03 -7.11310674e-02 1.33799490e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.57550143e-02 3.65451721e-02 1.46030471e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.35000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.92364505e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.35000000e-02	U              	(-7.39531422e-03 -7.11444936e-02 1.33795493e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.57790345e-02 3.65646816e-02 1.46056491e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.40000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.91783682e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.40000000e-02	U              	(-7.39627292e-03 -7.11563708e-02 1.33792218e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58008334e-02 3.65823157e-02 1.46078005e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.45000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.91260519e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.45000000e-02	U              	(-7.39707696e-03 -7.11667150e-02 1.33789893e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58201410e-02 3.65978829e-02 1.46096088e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.50000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.90788695e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.50000000e-02	U              	(-7.39774502e-03 -7.11755897e-02 1.33788545e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58368700e-02 3.66113338e-02 1.46111517e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.55000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.90362821e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.55000000e-02	U              	(-7.39829546e-03 -7.11830961e-02 1.33788072e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58510770e-02 3.66227312e-02 1.46124845e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.60000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.89978084e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.60000000e-02	U              	(-7.39874581e-03 -7.11893621e-02 1.33788312e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58629237e-02 3.66322177e-02 1.46136459e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.65000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.89630185e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.65000000e-02	U              	(-7.39911231e-03 -7.11945306e-02 1.33789078e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58726401e-02 3.66399875e-02 1.46146633e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.70000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.89315410e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.70000000e-02	U              	(-7.39940958e-03 -7.11987496e-02 1.33790189e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58804928e-02 3.66462612e-02 1.46155559e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.75000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.89030490e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.75000000e-02	U              	(-7.39965047e-03 -7.12021639e-02 1.33791484e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58867598e-02 3.66512658e-02 1.46163383e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.80000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.88772356e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.80000000e-02	U              	(-7.39984596e-03 -7.12049094e-02 1.33792835e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58917115e-02 3.66552203e-02 1.46170218e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.85000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.88538471e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.85000000e-02	U              	(-7.40000527e-03 -7.12071086e-02 1.33794146e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58955974e-02 3.66583257e-02 1.46176162e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.90000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.88326520e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.90000000e-02	U              	(-7.40013576e-03 -7.12088687e-02 1.33795353e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.58986383e-02 3.66607586e-02 1.46181302e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
1.95000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.88134204e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
1.95000000e-02	U              	(-7.40024385e-03 -7.12102812e-02 1.33796417e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59010227e-02 3.66626699e-02 1.46185721e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.00000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87959775e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.00000000e-02	U              	(-7.40033411e-03 -7.12114214e-02 1.33797321e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59029061e-02 3.66641830e-02 1.46189497e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.05000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87801554e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.05000000e-02	U              	(-7.40041023e-03 -7.12123503e-02 1.33798066e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59044127e-02 3.66653966e-02 1.46192707e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.10000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87657903e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.10000000e-02	U              	(-7.40047502e-03 -7.12131160e-02 1.33798663e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59056393e-02 3.66663871e-02 1.46195424e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.15000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87527561e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.15000000e-02	U              	(-7.40053063e-03 -7.12137556e-02 1.33799129e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59066582e-02 3.66672117e-02 1.46197715e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.20000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87409180e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.20000000e-02	U              	(-7.40057852e-03 -7.12142971e-02 1.33799487e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59075225e-02 3.66679122e-02 1.46199644e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.25000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87301707e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.25000000e-02	U              	(-7.40062016e-03 -7.12147614e-02 1.33799756e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59082697e-02 3.66685183e-02 1.46201265e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.30000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87204128e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.30000000e-02	U              	(-7.40065636e-03 -7.12151635e-02 1.33799957e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59089256e-02 3.66690502e-02 1.46202630e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.35000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87115469e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.35000000e-02	U              	(-7.40068784e-03 -7.12155145e-02 1.33800108e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59095073e-02 3.66695217e-02 1.46203782e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.40000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.87034962e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.40000000e-02	U              	(-7.40071520e-03 -7.12158224e-02 1.33800224e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59100260e-02 3.66699415e-02 1.46204756e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.45000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86961838e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.45000000e-02	U              	(-7.40073891e-03 -7.12160930e-02 1.33800315e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59104890e-02 3.66703157e-02 1.46205585e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.50000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86895419e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.50000000e-02	U              	(-7.40075940e-03 -7.12163307e-02 1.33800390e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59109015e-02 3.66706485e-02 1.46206293e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.55000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86835074e+01	(1.43951181e-04 -1.45036143e-03 1.50000000e-03)
2.55000000e-02	U              	(-7.40077705e-03 -7.12165391e-02 1.33800455e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59112672e-02 3.66709431e-02 1.46206902e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.60000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86780229e+01	(1.45036143e-03 -1.43951181e-04 1.50000000e-03)
2.60000000e-02	U              	(-7.40079220e-03 -7.12167213e-02 1.33800515e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59115895e-02 3.66712023e-02 1.46207427e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.65000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86730395e+01	(1.45036143e-03 -1.43951181e-04 1.50000000e-03)
2.65000000e-02	U              	(-7.40080517e-03 -7.12168797e-02 1.33800570e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59118714e-02 3.66714286e-02 1.46207882e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.70000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86685177e+01	(1.45036143e-03 -1.43951181e-04 1.50000000e-03)
2.70000000e-02	U              	(-7.40081623e-03 -7.12170168e-02 1.33800623e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59121162e-02 3.66716250e-02 1.46208279e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.75000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86644051e+01	(1.45036143e-03 -1.43951181e-04 1.50000000e-03)
2.75000000e-02	U              	(-7.40082564e-03 -7.12171351e-02 1.33800674e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59123272e-02 3.66717940e-02 1.46208625e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.80000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86606715e+01	(1.45036143e-03 -1.43951181e-04 1.50000000e-03)
2.80000000e-02	U              	(-7.40083365e-03 -7.12172365e-02 1.33800722e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59125080e-02 3.66719387e-02 1.46208927e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.85000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86572765e+01	(1.45036143e-03 -1.43951181e-04 1.50000000e-03)
2.85000000e-02	U              	(-7.40084045e-03 -7.12173232e-02 1.33800767e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59126618e-02 3.66720618e-02 1.46209192e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.90000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86541992e+01	(-1.43951181e-04 1.45036143e-03 1.50000000e-03)
2.90000000e-02	U              	(-7.40084624e-03 -7.12173971e-02 1.33800810e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59127923e-02 3.66721661e-02 1.46209423e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
2.95000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86513971e+01	(-1.43951181e-04 1.45036143e-03 1.50000000e-03)
2.95000000e-02	U              	(-7.40085117e-03 -7.12174600e-02 1.33800848e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59129025e-02 3.66722543e-02 1.46209625e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
3.00000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86488575e+01	(-1.43951181e-04 1.45036143e-03 1.50000000e-03)
3.00000000e-02	U              	(-7.40085538e-03 -7.12175135e-02 1.33800883e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59129955e-02 3.66723288e-02 1.46209801e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
3.05000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86465508e+01	(-1.43951181e-04 1.45036143e-03 1.50000000e-03)
3.05000000e-02	U              	(-7.40085900e-03 -7.12175589e-02 1.33800913e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59130741e-02 3.66723918e-02 1.46209955e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
3.10000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86444554e+01	(-1.43951181e-04 1.45036143e-03 1.50000000e-03)
3.10000000e-02	U              	(-7.40086210e-03 -7.12175976e-02 1.33800940e+00)	(1.04101843e-04 1.11232387e-03 1.50000000e-03)	(4.59131406e-02 3.66724451e-02 1.46210089e+00)	(-6.31068897e-04 -5.08944124e-04 1.50000000e-03)
3.15000000e-02	p              	0.00000000e+00	(-5.25000000e-04 0.00000000e+00 2.16000000e-01)	1.86425531e+01	(-1.43951181e-04 1.45036143e-03 1.50000000e-03)
