-0.0010606602 	0 	0 	0
-0.0010315135 	1.080025e-10 	-5.355833e-11 	0.15411289
-0.0010023668 	2.1840889e-10 	-8.4013625e-11 	0.30536454
-0.00097058201 	2.9903954e-10 	-1.0649376e-10 	0.4617629
-0.0009387972 	4.1094442e-10 	-8.8355055e-11 	0.61673841
-0.00090413562 	4.8622836e-10 	-6.3325919e-11 	0.77494298
-0.00086947405 	6.122421e-10 	2.0349422e-12 	0.93285517
-0.00083167533 	6.8960018e-10 	7.5260593e-11 	1.0910362
-0.00079387661 	8.2711802e-10 	1.7822643e-10 	1.2496662
-0.00075265682 	8.9466726e-10 	2.8773355e-10 	1.4054375
-0.00071143703 	1.0236779e-09 	4.0459437e-10 	1.5618846
-0.00066648652 	1.0537804e-09 	5.2064125e-10 	1.7121742
-0.00062153602 	1.1454254e-09 	6.0911138e-10 	1.8627098
-0.00057251715 	1.1063049e-09 	6.8673283e-10 	2.0036166
-0.00052349828 	1.1505108e-09 	7.0942719e-10 	2.1435476
-0.00047004282 	1.0454732e-09 	7.2959334e-10 	2.2702395
-0.00041658736 	1.1260479e-09 	7.4836903e-10 	2.3938886
-0.00035829378 	1.0332354e-09 	7.6285265e-10 	2.4979438
-0.00030000019 	1.1756658e-09 	8.1241845e-10 	2.5961317
-0.00026250019 	1.124112e-09 	8.1615637e-10 	2.6490768
-0.00022500018 	1.2385172e-09 	8.2501139e-10 	2.7022015
-0.00018750018 	1.201723e-09 	7.8781794e-10 	2.738001
-0.00015000018 	1.2450736e-09 	7.2939689e-10 	2.7739054
-0.00011250017 	1.1201339e-09 	6.3384777e-10 	2.795422
-7.5000171e-05 	1.0577887e-09 	4.9259499e-10 	2.8169777
-3.7500168e-05 	8.2036249e-10 	3.1594482e-10 	2.8241587
-1.6465018e-10 	7.0946757e-10 	1.2904742e-10 	2.8313439
3.7499838e-05 	4.2046058e-10 	-7.3446875e-11 	2.8241587
7.4999842e-05 	3.4792637e-10 	-2.6075391e-10 	2.8169777
0.00011249984 	1.0744425e-10 	-4.0315907e-10 	2.795422
0.00014999985 	9.1205363e-11 	-5.5652321e-10 	2.7739055
0.00018749985 	-7.5126488e-11 	-5.8842572e-10 	2.738001
0.00022499985 	-9.1883392e-11 	-7.3544888e-10 	2.7022015
0.00026249986 	-2.0211987e-10 	-7.1140018e-10 	2.6490768
0.00029999986 	-1.9937038e-10 	-9.4461595e-10 	2.5961317
0.00035829345 	-3.006012e-10 	-9.6919296e-10 	2.4979438
0.00041658704 	-2.9743023e-10 	-1.3391329e-09 	2.3938886
0.00047004249 	-3.8268217e-10 	-1.282001e-09 	2.2702395
0.00052349795 	-3.7047137e-10 	-1.5942792e-09 	2.1435476
0.00057251683 	-4.3060191e-10 	-1.4391034e-09 	2.0036166
0.0006215357 	-3.6435477e-10 	-1.6176518e-09 	1.8627098
0.0006664862 	-3.4238186e-10 	-1.3868732e-09 	1.7121742
0.00071143671 	-2.27382e-10 	-1.4347385e-09 	1.5618846
0.0007526565 	-1.6671066e-10 	-1.1832157e-09 	1.4054375
0.00079387629 	-3.9332881e-11 	-1.1506727e-09 	1.2496662
0.00083167501 	1.8665894e-11 	-9.2249399e-10 	1.0910362
0.00086947373 	1.2115448e-10 	-8.5763146e-10 	0.93285518
0.00090413531 	1.4698387e-10 	-6.7161598e-10 	0.77494299
0.00093879688 	2.062049e-10 	-5.8905226e-10 	0.61673843
0.0009705817 	1.9014193e-10 	-4.2906091e-10 	0.46176291
0.0010023665 	1.753344e-10 	-3.2377833e-10 	0.30536455
0.0010315133 	1.0140106e-10 	-1.6515341e-10 	0.15411289
0.0010606601 	0 	0 	0
