# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
34.7           	2.17391263e-05	2.19201770e+00	-1.53461512e-03	-7.45568434e-04	-7.89046686e-04
34.75          	1.67529046e-05	2.19195840e+00	-1.48435656e-03	-7.25425377e-04	-7.58931186e-04
34.8           	1.18197306e-05	2.19189689e+00	-1.43382291e-03	-7.05091724e-04	-7.28731185e-04
34.85          	6.94080712e-06	2.19183744e+00	-1.38339714e-03	-6.84757761e-04	-6.98639375e-04
34.9           	2.11705194e-06	2.19177824e+00	-1.33260554e-03	-6.64185718e-04	-6.68419822e-04
34.95          	-2.65060904e-06	2.19171958e+00	-1.28180637e-03	-6.43553792e-04	-6.38252574e-04
35             	-7.36105581e-06	2.19165999e+00	-1.23046009e-03	-6.22591103e-04	-6.07868992e-04
35.05          	-1.20134013e-05	2.19160130e+00	-1.17976074e-03	-6.01893773e-04	-5.77866971e-04
35.1           	-1.66067107e-05	2.19154339e+00	-1.12844035e-03	-5.80826886e-04	-5.47613464e-04
35.15          	-2.11401749e-05	2.19148543e+00	-1.07726476e-03	-5.59772553e-04	-5.17492203e-04
35.2           	-2.56128971e-05	2.19142786e+00	-1.02610925e-03	-5.38667521e-04	-4.87441727e-04
35.25          	-3.00238327e-05	2.19137058e+00	-9.73902777e-04	-5.16975221e-04	-4.56927556e-04
35.3           	-3.43726726e-05	2.19131331e+00	-9.23504666e-04	-4.96125006e-04	-4.27379660e-04
35.35          	-3.86582373e-05	2.19125626e+00	-8.72526122e-04	-4.74921298e-04	-3.97604824e-04
35.4           	-4.28796548e-05	2.19119977e+00	-8.20772946e-04	-4.53266128e-04	-3.67506818e-04
35.45          	-4.70364628e-05	2.19114327e+00	-7.69766363e-04	-4.31919644e-04	-3.37846719e-04
35.5           	-5.11366165e-05	2.19108695e+00	-7.18050331e-04	-4.10161782e-04	-3.07888549e-04
35.55          	-5.51706931e-05	2.19103084e+00	-6.66965128e-04	-3.88653257e-04	-2.78311871e-04
35.6           	-5.91367468e-05	2.19097515e+00	-6.16023683e-04	-3.67148588e-04	-2.48875095e-04
35.65          	-6.30345107e-05	2.19091967e+00	-5.65225630e-04	-3.45647326e-04	-2.19578304e-04
35.7           	-6.68638808e-05	2.19086440e+00	-5.14635153e-04	-3.24181457e-04	-1.90453695e-04
35.75          	-7.06246188e-05	2.19080956e+00	-4.64077594e-04	-3.02663416e-04	-1.61414178e-04
35.8           	-7.43164099e-05	2.19075480e+00	-4.13528263e-04	-2.81080542e-04	-1.32447722e-04
35.85          	-7.79389459e-05	2.19069996e+00	-3.63275327e-04	-2.59576609e-04	-1.03698717e-04
35.9           	-8.14918526e-05	2.19064582e+00	-3.13186514e-04	-2.38085110e-04	-7.51014046e-05
35.95          	-8.49747803e-05	2.19059178e+00	-2.63365737e-04	-2.16657649e-04	-4.67080884e-05
36             	-8.83873517e-05	2.19053807e+00	-2.13722601e-04	-1.95248652e-04	-1.84739489e-05
36.05          	-9.17292308e-05	2.19048420e+00	-1.64389071e-04	-1.73923766e-04	9.53469534e-06
36.1           	-9.50000578e-05	2.19043097e+00	-1.15171802e-04	-1.52585959e-04	3.74141570e-05
36.15          	-9.81995948e-05	2.19037767e+00	-6.64217109e-05	-1.31410450e-04	6.49887394e-05
36.2           	-1.01327473e-04	2.19032479e+00	-1.76225336e-05	-1.10138740e-04	9.25162061e-05
36.25          	-1.04383492e-04	2.19027210e+00	3.08401515e-05	-8.89634161e-05	1.19803568e-04
36.3           	-1.07367582e-04	2.19022000e+00	7.83142756e-05	-6.82104441e-05	1.46524720e-04
36.35          	-1.10279094e-04	2.19016713e+00	1.27494146e-04	-4.65320210e-05	1.74026167e-04
36.4           	-1.13118751e-04	2.19011520e+00	1.72992907e-04	-2.66222977e-05	1.99615205e-04
36.45          	-1.15885456e-04	2.19006348e+00	2.20383633e-04	-5.69363922e-06	2.26077272e-04
36.5           	-1.18579382e-04	2.19001246e+00	2.67044425e-04	1.49428309e-05	2.52101594e-04
36.55          	-1.21200710e-04	2.18996023e+00	3.12069070e-04	3.48338256e-05	2.77235245e-04
36.6           	-1.23748636e-04	2.18990873e+00	3.59608086e-04	5.60554072e-05	3.03552679e-04
36.65          	-1.26223947e-04	2.18985797e+00	4.04929267e-04	7.62406860e-05	3.28688581e-04
36.7           	-1.28626433e-04	2.18980727e+00	4.50012767e-04	9.63799508e-05	3.53632816e-04
36.75          	-1.30956005e-04	2.18975687e+00	4.94758681e-04	1.16423336e-04	3.78335345e-04
36.8           	-1.33212687e-04	2.18970650e+00	5.38943097e-04	1.36258861e-04	4.02684236e-04
36.85          	-1.35396473e-04	2.18965640e+00	5.82780738e-04	1.55993896e-04	4.26786842e-04
36.9           	-1.37507399e-04	2.18960653e+00	6.26310742e-04	1.75647973e-04	4.50662770e-04
36.95          	-1.39545786e-04	2.18955703e+00	6.68535753e-04	1.94722090e-04	4.73813662e-04
37             	-1.41511562e-04	2.18950745e+00	7.10860510e-04	2.13918694e-04	4.96941817e-04
37.05          	-1.43404811e-04	2.18945833e+00	7.53073067e-04	2.33131723e-04	5.19941344e-04
37.1           	-1.45225814e-04	2.18940913e+00	7.94517164e-04	2.52032768e-04	5.42484395e-04
37.15          	-1.46974765e-04	2.18936012e+00	8.35387467e-04	2.70718968e-04	5.64668498e-04
37.2           	-1.48651830e-04	2.18931155e+00	8.75935628e-04	2.89315984e-04	5.86619643e-04
37.25          	-1.50257303e-04	2.18926311e+00	9.15758019e-04	3.07621707e-04	6.08136312e-04
37.3           	-1.51791404e-04	2.18921490e+00	9.55069805e-04	3.25743499e-04	6.29326306e-04
37.35          	-1.53254435e-04	2.18916691e+00	9.93700483e-04	3.43595806e-04	6.50104677e-04
37.4           	-1.54646512e-04	2.18911921e+00	1.03247927e-03	3.61593125e-04	6.70886149e-04
37.45          	-1.55968109e-04	2.18907152e+00	1.07036336e-03	3.79213573e-04	6.91149791e-04
37.5           	-1.57219683e-04	2.18902427e+00	1.10704679e-03	3.96303712e-04	7.10743078e-04
37.55          	-1.58401365e-04	2.18897668e+00	1.14369706e-03	4.13447163e-04	7.30249893e-04
37.6           	-1.59513606e-04	2.18892973e+00	1.17966069e-03	4.30316740e-04	7.49343952e-04
37.65          	-1.60556828e-04	2.18888281e+00	1.21485121e-03	4.46868778e-04	7.67982435e-04
37.7           	-1.61531297e-04	2.18883639e+00	1.25010200e-03	4.63519706e-04	7.86582299e-04
37.75          	-1.62437634e-04	2.18878987e+00	1.28431291e-03	4.79718821e-04	8.04594089e-04
37.8           	-1.63276220e-04	2.18874359e+00	1.31803919e-03	4.95743377e-04	8.22295817e-04
37.85          	-1.64047520e-04	2.18869739e+00	1.35108527e-03	5.11495115e-04	8.39590154e-04
37.9           	-1.64751957e-04	2.18865137e+00	1.38356587e-03	5.27030976e-04	8.56534891e-04
37.95          	-1.65390036e-04	2.18860554e+00	1.41541215e-03	5.42316039e-04	8.73096112e-04
38             	-1.65962330e-04	2.18856065e+00	1.44669586e-03	5.57385599e-04	8.89310258e-04
38.05          	-1.66469449e-04	2.18851547e+00	1.47730691e-03	5.72184004e-04	9.05122902e-04
38.1           	-1.66911910e-04	2.18847115e+00	1.50749934e-03	5.86837762e-04	9.20661581e-04
38.15          	-1.67290347e-04	2.18842581e+00	1.53673015e-03	6.01074728e-04	9.35655422e-04
38.2           	-1.67605229e-04	2.18838096e+00	1.56540886e-03	6.15099203e-04	9.50309661e-04
38.25          	-1.67857168e-04	2.18833642e+00	1.59347985e-03	6.28882755e-04	9.64597091e-04
38.3           	-1.68046796e-04	2.18829212e+00	1.62087525e-03	6.42390827e-04	9.78484419e-04
38.35          	-1.68174683e-04	2.18824791e+00	1.64762245e-03	6.55636544e-04	9.91985910e-04
38.4           	-1.68241408e-04	2.18820418e+00	1.67380646e-03	6.68661822e-04	1.00514464e-03
38.45          	-1.68247632e-04	2.18816038e+00	1.69933727e-03	6.81421003e-04	1.01791627e-03
38.5           	-1.68193994e-04	2.18811688e+00	1.72424604e-03	6.93929028e-04	1.03031702e-03
38.55          	-1.68081253e-04	2.18807282e+00	1.74818747e-03	7.06012481e-04	1.04217499e-03
38.6           	-1.67909967e-04	2.18802979e+00	1.77213502e-03	7.18157542e-04	1.05397747e-03
38.65          	-1.67681175e-04	2.18798676e+00	1.79436677e-03	7.29502210e-04	1.06486456e-03
38.7           	-1.67395202e-04	2.18794394e+00	1.81676107e-03	7.40985332e-04	1.07577574e-03
38.75          	-1.67052846e-04	2.18790128e+00	1.83822471e-03	7.52059511e-04	1.08616520e-03
38.8           	-1.66654931e-04	2.18785877e+00	1.85841902e-03	7.62554578e-04	1.09586444e-03
38.85          	-1.66201818e-04	2.18781641e+00	1.87964741e-03	7.73621886e-04	1.10602552e-03
38.9           	-1.65694782e-04	2.18777426e+00	1.89904440e-03	7.83827419e-04	1.11521698e-03
38.95          	-1.65134442e-04	2.18773226e+00	1.91794494e-03	7.93838028e-04	1.12410691e-03
39             	-1.64521514e-04	2.18769047e+00	1.93632410e-03	8.03640536e-04	1.13268356e-03
39.05          	-1.63856857e-04	2.18764890e+00	1.95366362e-03	8.12974953e-04	1.14068867e-03
39.1           	-1.63141152e-04	2.18760730e+00	1.97057176e-03	8.22144730e-04	1.14842703e-03
39.15          	-1.62375231e-04	2.18756604e+00	1.98679813e-03	8.31023835e-04	1.15577430e-03
39.2           	-1.61559897e-04	2.18752489e+00	2.00244884e-03	8.39664524e-04	1.16278432e-03
39.25          	-1.60696020e-04	2.18748398e+00	2.01725275e-03	8.47930355e-04	1.16932239e-03
39.3           	-1.59784363e-04	2.18744318e+00	2.03154926e-03	8.55990269e-04	1.17555899e-03
39.35          	-1.58825790e-04	2.18740260e+00	2.04512338e-03	8.63735902e-04	1.18138748e-03
39.4           	-1.57821126e-04	2.18736215e+00	2.05807432e-03	8.71216034e-04	1.18685829e-03
39.45          	-1.56771214e-04	2.18732195e+00	2.07037229e-03	8.78414929e-04	1.19195736e-03
39.5           	-1.55676862e-04	2.18728181e+00	2.08217834e-03	8.85412309e-04	1.19676603e-03
39.55          	-1.54539083e-04	2.18724168e+00	2.09282767e-03	8.91874750e-04	1.20095292e-03
39.6           	-1.53358588e-04	2.18720195e+00	2.10327201e-03	8.98277415e-04	1.20499459e-03
39.65          	-1.52136256e-04	2.18716223e+00	2.11301905e-03	9.04373267e-04	1.20864578e-03
39.7           	-1.50872966e-04	2.18712293e+00	2.12209933e-03	9.10176699e-04	1.21192263e-03
39.75          	-1.49569600e-04	2.18708361e+00	2.13051253e-03	9.15686665e-04	1.21482586e-03
39.8           	-1.48226999e-04	2.18704446e+00	2.13852498e-03	9.21035488e-04	1.21748949e-03
39.85          	-1.46846199e-04	2.18700556e+00	2.14531518e-03	9.25811390e-04	1.21950379e-03
39.9           	-1.45427865e-04	2.18696672e+00	2.15192975e-03	9.30537012e-04	1.22139274e-03
39.95          	-1.43972993e-04	2.18692806e+00	2.15773051e-03	9.34892263e-04	1.22283825e-03
40             	-1.42482441e-04	2.18688958e+00	2.16303362e-03	9.39034366e-04	1.22399925e-03
40.05          	-1.40957120e-04	2.18685119e+00	2.16780359e-03	9.42944676e-04	1.22485892e-03
40.1           	-1.39397987e-04	2.18681306e+00	2.17184277e-03	9.46523400e-04	1.22531937e-03
40.15          	-1.37805882e-04	2.18677509e+00	2.17537998e-03	9.49884110e-04	1.22549587e-03
40.2           	-1.36181742e-04	2.18673715e+00	2.17810817e-03	9.52872344e-04	1.22523583e-03
40.25          	-1.34526407e-04	2.18669946e+00	2.18034590e-03	9.55646546e-04	1.22469936e-03
40.3           	-1.32840786e-04	2.18666192e+00	2.18197190e-03	9.58145163e-04	1.22382673e-03
40.35          	-1.31125771e-04	2.18662456e+00	2.18307825e-03	9.60413352e-04	1.22266489e-03
40.4           	-1.29382295e-04	2.18658731e+00	2.18350427e-03	9.62369839e-04	1.22113443e-03
40.45          	-1.27611240e-04	2.18655022e+00	2.18337779e-03	9.64077652e-04	1.21930013e-03
40.5           	-1.25813503e-04	2.18651327e+00	2.18271121e-03	9.65542104e-04	1.21716911e-03
40.55          	-1.23989989e-04	2.18647645e+00	2.18147457e-03	9.66747297e-04	1.21472728e-03
40.6           	-1.22141612e-04	2.18643983e+00	2.17961792e-03	9.67667346e-04	1.21195057e-03
40.65          	-1.20269258e-04	2.18640338e+00	2.17720784e-03	9.68334660e-04	1.20887318e-03
40.7           	-1.18373807e-04	2.18636698e+00	2.17433302e-03	9.68792705e-04	1.20554032e-03
40.75          	-1.16456176e-04	2.18633083e+00	2.17088752e-03	9.68987585e-04	1.20189994e-03
40.8           	-1.14517260e-04	2.18629477e+00	2.16688149e-03	9.68923484e-04	1.19795800e-03
40.85          	-1.12557943e-04	2.18625888e+00	2.16234366e-03	9.68613886e-04	1.19372977e-03
40.9           	-1.10579126e-04	2.18622314e+00	2.15719603e-03	9.68018891e-04	1.18917714e-03
40.95          	-1.08581653e-04	2.18618754e+00	2.15165791e-03	9.67247304e-04	1.18441061e-03
41             	-1.06566369e-04	2.18615211e+00	2.14595414e-03	9.66410703e-04	1.17954344e-03
41.05          	-1.04534367e-04	2.18611682e+00	2.13887553e-03	9.64903397e-04	1.17397213e-03
41.1           	-1.02486264e-04	2.18608151e+00	2.13189110e-03	9.63459288e-04	1.16843182e-03
41.15          	-1.00423049e-04	2.18604608e+00	2.12414610e-03	9.61650002e-04	1.16249610e-03
41.2           	-9.83455840e-05	2.18601161e+00	2.11605789e-03	9.59683361e-04	1.15637453e-03
41.25          	-9.62547027e-05	2.18597667e+00	2.10760383e-03	9.57547213e-04	1.15005662e-03
41.3           	-9.41513048e-05	2.18594214e+00	2.09859663e-03	9.55147010e-04	1.14344962e-03
41.35          	-9.20362318e-05	2.18590766e+00	2.08908162e-03	9.52504579e-04	1.13657704e-03
41.4           	-8.99103035e-05	2.18587335e+00	2.07916926e-03	9.49674329e-04	1.12949494e-03
41.45          	-8.77743809e-05	2.18583922e+00	2.06873892e-03	9.46595077e-04	1.12214384e-03
41.5           	-8.56292863e-05	2.18580516e+00	2.05789253e-03	9.43316979e-04	1.11457555e-03
41.55          	-8.34758469e-05	2.18577129e+00	2.04661619e-03	9.39832250e-04	1.10678394e-03
41.6           	-8.13148923e-05	2.18573751e+00	2.03489851e-03	9.36134361e-04	1.09876415e-03
41.65          	-7.91472377e-05	2.18570386e+00	2.02277683e-03	9.32241178e-04	1.09053565e-03
41.7           	-7.69736997e-05	2.18567041e+00	2.01023900e-03	9.28145798e-04	1.08209320e-03
41.75          	-7.47950808e-05	2.18563732e+00	1.99733974e-03	9.23874791e-04	1.07346495e-03
41.8           	-7.26121906e-05	2.18560399e+00	1.98399751e-03	9.19386565e-04	1.06461095e-03
41.85          	-7.04258329e-05	2.18557049e+00	1.97007530e-03	9.14611818e-04	1.05546348e-03
41.9           	-6.82367013e-05	2.18553764e+00	1.95608568e-03	9.09806140e-04	1.04627954e-03
41.95          	-6.60456553e-05	2.18550483e+00	1.94158915e-03	9.04748919e-04	1.03684023e-03
42             	-6.38534625e-05	2.18547217e+00	1.92673325e-03	8.99513163e-04	1.02722009e-03
42.05          	-6.16608800e-05	2.18543963e+00	1.91153314e-03	8.94105692e-04	1.01742745e-03
42.1           	-5.94686557e-05	2.18540722e+00	1.89600387e-03	8.88533280e-04	1.00747059e-03
42.15          	-5.72775432e-05	2.18537495e+00	1.88009450e-03	8.82769707e-04	9.97324793e-04
42.2           	-5.50882711e-05	2.18534281e+00	1.86384926e-03	8.76836358e-04	9.87012900e-04
42.25          	-5.29015484e-05	2.18531082e+00	1.84737850e-03	8.70787700e-04	9.76590797e-04
42.3           	-5.07181652e-05	2.18527874e+00	1.83031251e-03	8.64438092e-04	9.65874423e-04
42.35          	-4.85387465e-05	2.18524712e+00	1.81312723e-03	8.58024870e-04	9.55102363e-04
42.4           	-4.63639478e-05	2.18521547e+00	1.79589107e-03	8.51581586e-04	9.44309482e-04
42.45          	-4.41945921e-05	2.18518396e+00	1.77794844e-03	8.44779626e-04	9.33168810e-04
42.5           	-4.20312949e-05	2.18515256e+00	1.75996165e-03	8.37949528e-04	9.22012118e-04
42.55          	-3.98747761e-05	2.18512133e+00	1.74156655e-03	8.30908501e-04	9.10658053e-04
42.6           	-3.77256653e-05	2.18509018e+00	1.72296982e-03	8.23759247e-04	8.99210577e-04
42.65          	-3.55846244e-05	2.18505915e+00	1.70408442e-03	8.16457584e-04	8.87626833e-04
42.7           	-3.34522889e-05	2.18502828e+00	1.68497380e-03	8.09034613e-04	8.75939190e-04
42.75          	-3.13292985e-05	2.18499755e+00	1.66561651e-03	8.01478958e-04	8.64137555e-04
42.8           	-2.92162795e-05	2.18496703e+00	1.64603514e-03	7.93801289e-04	8.52233848e-04
42.85          	-2.71138577e-05	2.18493645e+00	1.62617368e-03	7.85972982e-04	8.40200697e-04
42.9           	-2.50226300e-05	2.18490585e+00	1.60604573e-03	7.78000237e-04	8.28045497e-04
42.95          	-2.29431659e-05	2.18487562e+00	1.58579642e-03	7.69955045e-04	8.15841377e-04
43             	-2.08760734e-05	2.18484549e+00	1.56533837e-03	7.61793113e-04	8.03545260e-04
43.05          	-1.88219354e-05	2.18481550e+00	1.54468378e-03	7.53519953e-04	7.91163824e-04
43.1           	-1.67813084e-05	2.18478560e+00	1.52387626e-03	7.45156821e-04	7.78719438e-04
43.15          	-1.47547742e-05	2.18475579e+00	1.50276378e-03	7.36627115e-04	7.66136663e-04
43.2           	-1.27428416e-05	2.18472611e+00	1.48157144e-03	7.28042879e-04	7.53528562e-04
43.25          	-1.07460543e-05	2.18469651e+00	1.46017454e-03	7.19341217e-04	7.40833326e-04
43.3           	-8.76492598e-06	2.18466719e+00	1.43865029e-03	7.10560220e-04	7.28090072e-04
43.35          	-6.79997139e-06	2.18463785e+00	1.41698207e-03	7.01691062e-04	7.15291005e-04
43.4           	-4.85169543e-06	2.18460866e+00	1.39515762e-03	6.92727115e-04	7.02430505e-04
43.45          	-2.92058303e-06	2.18457958e+00	1.37320419e-03	6.83681512e-04	6.89522678e-04
43.5           	-1.00709901e-06	2.18455062e+00	1.35118038e-03	6.74583093e-04	6.76597291e-04
43.55          	8.88249557e-07	2.18452175e+00	1.32888649e-03	6.65331495e-04	6.63554996e-04
43.6           	2.76504710e-06	2.18449306e+00	1.30660598e-03	6.56068038e-04	6.50537943e-04
43.65          	4.62282904e-06	2.18446443e+00	1.28416020e-03	6.46702927e-04	6.37457269e-04
43.7           	6.46117699e-06	2.18443595e+00	1.26167095e-03	6.37296654e-04	6.24374300e-04
43.75          	8.27965238e-06	2.18440755e+00	1.23904944e-03	6.27804373e-04	6.11245069e-04
43.8           	1.00778585e-05	2.18437929e+00	1.21640672e-03	6.18281219e-04	5.98125502e-04
43.85          	1.18553810e-05	2.18435112e+00	1.19366506e-03	6.08687912e-04	5.84977150e-04
43.9           	1.36118431e-05	2.18432304e+00	1.17090110e-03	5.99062395e-04	5.71838709e-04
43.95          	1.53468371e-05	2.18429520e+00	1.14796280e-03	5.89328238e-04	5.58634564e-04
44             	1.70600275e-05	2.18426742e+00	1.12504708e-03	5.79583565e-04	5.45463510e-04
44.05          	1.87510537e-05	2.18423972e+00	1.10207467e-03	5.69788389e-04	5.32286281e-04
44.1           	2.04195736e-05	2.18421213e+00	1.07908465e-03	5.59961899e-04	5.19122752e-04
44.15          	2.20652509e-05	2.18418480e+00	1.05608605e-03	5.50108275e-04	5.05977774e-04
44.2           	2.36877540e-05	2.18415724e+00	1.03300908e-03	5.40192293e-04	4.92816785e-04
44.25          	2.52867856e-05	2.18413003e+00	1.00993020e-03	5.30251887e-04	4.79678316e-04
44.3           	2.68620546e-05	2.18410291e+00	9.86895883e-04	5.20309996e-04	4.66585887e-04
44.35          	2.84132526e-05	2.18407603e+00	9.63824775e-04	5.10325640e-04	4.53499135e-04
44.4           	2.99400956e-05	2.18404888e+00	9.40678266e-04	5.00279229e-04	4.40399037e-04
44.45          	3.14423447e-05	2.18402184e+00	9.17554076e-04	4.90219383e-04	4.27334693e-04
44.5           	3.29197514e-05	2.18399510e+00	8.94483775e-04	4.80161639e-04	4.14322136e-04
44.55          	3.43720510e-05	2.18396842e+00	8.71438568e-04	4.70091335e-04	4.01347233e-04
44.6           	3.57990121e-05	2.18394204e+00	8.48491917e-04	4.60044971e-04	3.88446946e-04
44.65          	3.72003925e-05	2.18391563e+00	8.25528812e-04	4.49964798e-04	3.75564013e-04
44.7           	3.85759900e-05	2.18388935e+00	8.02617034e-04	4.39884507e-04	3.62732527e-04
44.75          	3.99256117e-05	2.18386316e+00	7.79768074e-04	4.29809649e-04	3.49958425e-04
44.8           	4.12490551e-05	2.18383708e+00	7.56909760e-04	4.19703935e-04	3.37205825e-04
44.85          	4.25461621e-05	2.18381111e+00	7.34165043e-04	4.09628683e-04	3.24536359e-04
44.9           	4.38167492e-05	2.18378521e+00	7.11412802e-04	3.99523150e-04	3.11889652e-04
44.95          	4.50606924e-05	2.18375947e+00	6.88864381e-04	3.89492883e-04	2.99371498e-04
45             	4.62778068e-05	2.18373379e+00	6.66309117e-04	3.79432365e-04	2.86876751e-04
45.05          	4.74679709e-05	2.18370824e+00	6.43865059e-04	3.69400501e-04	2.74464559e-04
45.1           	4.86310565e-05	2.18368279e+00	6.21500795e-04	3.59381454e-04	2.62119341e-04
45.15          	4.97669709e-05	2.18365752e+00	5.99355916e-04	3.49444929e-04	2.49910987e-04
45.2           	5.08755206e-05	2.18363208e+00	5.76904461e-04	3.39327751e-04	2.37576710e-04
45.25          	5.19567626e-05	2.18360730e+00	5.55103530e-04	3.29508528e-04	2.25595003e-04
45.3           	5.30104495e-05	2.18358212e+00	5.32806711e-04	3.19413805e-04	2.13392906e-04
45.35          	5.40366967e-05	2.18355701e+00	5.11411410e-04	3.09742402e-04	2.01669008e-04
45.4           	5.50352196e-05	2.18353176e+00	4.89537447e-04	2.99803943e-04	1.89733504e-04
45.45          	5.60060800e-05	2.18350719e+00	4.67986916e-04	2.89999538e-04	1.77987378e-04
45.5           	5.69492357e-05	2.18348251e+00	4.46494194e-04	2.80196332e-04	1.66297861e-04
45.55          	5.78646680e-05	2.18345805e+00	4.25172581e-04	2.70450958e-04	1.54721622e-04
45.6           	5.87523507e-05	2.18343358e+00	4.04019639e-04	2.60762170e-04	1.43257469e-04
45.65          	5.96122390e-05	2.18340922e+00	3.82924435e-04	2.51074457e-04	1.31849979e-04
45.7           	6.04443496e-05	2.18338495e+00	3.62044250e-04	2.41466475e-04	1.20577775e-04
45.75          	6.12486993e-05	2.18336081e+00	3.41346758e-04	2.31922078e-04	1.09424680e-04
45.8           	6.20252710e-05	2.18333673e+00	3.20783881e-04	2.22417212e-04	9.83666697e-05
45.85          	6.27740507e-05	2.18331276e+00	3.00369903e-04	2.12959002e-04	8.74109008e-05
45.9           	6.34950544e-05	2.18328889e+00	2.80131279e-04	2.03560694e-04	7.65705853e-05
45.95          	6.41883153e-05	2.18326510e+00	2.60060421e-04	1.94218526e-04	6.58418951e-05
46             	6.48538794e-05	2.18324140e+00	2.40142438e-04	1.84925098e-04	5.52173396e-05
46.05          	6.54918195e-05	2.18321782e+00	2.20456331e-04	1.75719985e-04	4.47363460e-05
46.1           	6.61021754e-05	2.18319431e+00	2.00866452e-04	1.66535401e-04	3.43310506e-05
46.15          	6.66850286e-05	2.18317092e+00	1.81449888e-04	1.57409973e-04	2.40399155e-05
46.2           	6.72405034e-05	2.18314763e+00	1.62378190e-04	1.48429598e-04	1.39485915e-05
46.25          	6.77686967e-05	2.18312443e+00	1.43563224e-04	1.39550309e-04	4.01291522e-06
46.3           	6.82696364e-05	2.18310128e+00	1.24723291e-04	1.30631282e-04	-5.90799073e-06
46.35          	6.87434495e-05	2.18307825e+00	1.06123939e-04	1.21805419e-04	-1.56814799e-05
46.4           	6.91902636e-05	2.18305532e+00	8.77505883e-05	1.13065558e-04	-2.53149695e-05
46.45          	6.96101826e-05	2.18303205e+00	6.94097658e-05	1.04315066e-04	-3.49052997e-05
46.5           	7.00034839e-05	2.18300981e+00	5.18131508e-05	9.59100593e-05	-4.40969085e-05
46.55          	7.03700696e-05	2.18298686e+00	3.38826389e-05	8.73113891e-05	-5.34287502e-05
46.6           	7.07101417e-05	2.18296436e+00	1.63675901e-05	7.88939368e-05	-6.25263467e-05
46.65          	7.10238389e-05	2.18294184e+00	-9.55479710e-07	7.05460991e-05	-7.15015788e-05
46.7           	7.13113316e-05	2.18291952e+00	-1.80362778e-05	6.22931927e-05	-8.03294705e-05
46.75          	7.15727934e-05	2.18289713e+00	-3.49103554e-05	5.41176157e-05	-8.90279711e-05
46.8           	7.18084079e-05	2.18287493e+00	-5.15568318e-05	4.60299920e-05	-9.75868238e-05
46.85          	7.20183633e-05	2.18285280e+00	-6.79632596e-05	3.80367335e-05	-1.05999993e-04
46.9           	7.22028436e-05	2.18283077e+00	-8.41546198e-05	3.01255336e-05	-1.14280153e-04
46.95          	7.23620538e-05	2.18280882e+00	-1.00074107e-04	2.23250005e-05	-1.22399107e-04
47             	7.24961730e-05	2.18278695e+00	-1.15830612e-04	1.45808670e-05	-1.30411479e-04
47.05          	7.26054255e-05	2.18276519e+00	-1.31304570e-04	6.95314074e-06	-1.38257710e-04
47.1           	7.26900159e-05	2.18274350e+00	-1.46553963e-04	-5.86965562e-07	-1.45966997e-04
47.15          	7.27501623e-05	2.18272191e+00	-1.61556630e-04	-8.02815275e-06	-1.53528477e-04
47.2           	7.27860874e-05	2.18270042e+00	-1.76306045e-04	-1.53669352e-05	-1.60939110e-04
47.25          	7.27980043e-05	2.18267897e+00	-1.90878659e-04	-2.26413249e-05	-1.68237334e-04
47.3           	7.27861764e-05	2.18265768e+00	-2.05108015e-04	-2.97678311e-05	-1.75340184e-04
47.35          	7.27508118e-05	2.18263638e+00	-2.19165178e-04	-3.68317772e-05	-1.82333401e-04
47.4           	7.26921847e-05	2.18261530e+00	-2.32858905e-04	-4.37372679e-05	-1.89121637e-04
47.45          	7.26104945e-05	2.18259435e+00	-2.46459913e-04	-5.06194620e-05	-1.95840451e-04
47.5           	7.25060230e-05	2.18257313e+00	-2.59798771e-04	-5.73933627e-05	-2.02405409e-04
47.55          	7.23790403e-05	2.18255211e+00	-2.72885792e-04	-6.40638555e-05	-2.08821936e-04
47.6           	7.22298150e-05	2.18253133e+00	-2.85656796e-04	-7.05985830e-05	-2.15058213e-04
47.65          	7.20585915e-05	2.18251064e+00	-2.98195905e-04	-7.70393609e-05	-2.21156544e-04
47.7           	7.18656309e-05	2.18249003e+00	-3.10521006e-04	-8.33948720e-05	-2.27126134e-04
47.75          	7.16512240e-05	2.18246963e+00	-3.22573621e-04	-8.96355865e-05	-2.32938035e-04
47.8           	7.14156646e-05	2.18244866e+00	-3.34213224e-04	-9.56909474e-05	-2.38522277e-04
47.85          	7.11591728e-05	2.18242834e+00	-3.45778863e-04	-1.01730259e-04	-2.44048604e-04
47.9           	7.08820894e-05	2.18240801e+00	-3.57027448e-04	-1.07631635e-04	-2.49395813e-04
47.95          	7.05846945e-05	2.18238777e+00	-3.68091398e-04	-1.13461005e-04	-2.54630394e-04
48             	7.02673106e-05	2.18236764e+00	-3.78826859e-04	-1.19146119e-04	-2.59680740e-04
48.05          	6.99302155e-05	2.18234753e+00	-3.89354107e-04	-1.24746838e-04	-2.64607269e-04
